keyphrase	tfidf	dispersion	cscore	keyword
pulling chain	0.000783956801311	0.0000000000	1.0	False
reports	0.00010527917291	0.0000000000	0.0	False
system needs a lot	0.0	0.0000000000	2.0	False
train stops	0.000783956801311	0.0000000000	1.0	False
scheme adds a lot	0.0	0.0000000000	2.0	False
handle the situation	0.00117593520197	0.0000000000	1.58496250072	False
digitally	0.000391978400656	0.0000000000	0.0	False
secure	0.00156791360262	0.4615384615	0.0	False
triggering the brakes	0.00117593520197	0.0000000000	1.58496250072	False
pulling related	0.000783956801311	0.0000000000	1.0	False
derailing	0.00117593520197	0.0000000000	0.0	False
brought	0.000265111971335	0.0000000000	0.0	False
utilization of the service	0.0	0.0000000000	2.0	False
unit	0.00185578379935	0.2507462687	0.0	False
application is authenticated	0.00117593520197	0.0000000000	1.58496250072	False
call	0.000783956801311	0.0000000000	0.0	False
telegraph	0.000391978400656	0.0000000000	0.0	False
journal of robotics	0.00117593520197	0.0000000000	1.58496250072	False
carried out	0.00053022394267	0.0000000000	1.0	False
drawbacks	0.000391978400656	0.0000000000	0.0	False
worsening or to prevent	0.0	0.0000000000	2.0	False
phone	0.00274384880459	0.3906976744	0.0	False
real-time	0.000783956801311	0.0000000000	0.0	False
continual	0.000391978400656	0.0000000000	0.0	False
capabilities	0.00106044788534	0.6000000000	0.0	False
human faces	0.000783956801311	0.0000000000	1.0	False
word	0.0	0.0000000000	0.0	False
rights	0.000391978400656	0.0000000000	0.0	False
alarm signal device	0.00117593520197	0.0000000000	1.58496250072	False
work	0.0	0.0000000000	0.0	False
brake	0.00117593520197	0.0000000000	0.0	False
root	0.00010527917291	0.0000000000	0.0	False
based image retrieval	0.00117593520197	0.0000000000	1.58496250072	False
give	4.82323779184e-05	0.0000000000	0.0	False
giving unrestricted access	0.00117593520197	0.0000000000	1.58496250072	False
india	0.00227628449411	0.2727272727	0.0	False
surveyor	0.000391978400656	0.0000000000	0.0	False
object detection	0.000783956801311	0.0000000000	1.0	False
velusamy	0.000783956801311	0.0000000000	0.0	False
feasible	0.00117593520197	0.0000000000	0.0	False
stations with wi-fi capabilities	0.0	0.0000000000	4.0	False
authenticated to ensure security	0.0	0.0000000000	2.0	False
camera is installed	0.00117593520197	0.0000000000	1.58496250072	False
initiate	0.000391978400656	0.0000000000	0.0	False
provide	0.0	0.5454545455	0.0	False
pilot and are allowed	0.0	0.0000000000	2.0	False
check the validity	0.00117593520197	0.0000000000	1.58496250072	False
challenge to the existing	0.0	0.0000000000	2.0	False
lot of work	0.00117593520197	0.0000000000	1.58496250072	False
authenticated devices the ttes	0.0	0.0000000000	2.0	False
proposes a solution	0.00117593520197	0.0000000000	1.58496250072	False
controlled through an authenticated	0.0	0.0000000000	4.0	False
undergoing	0.000391978400656	0.0000000000	0.0	False
innovation challenge for developing	0.0	0.0000000000	2.0	False
replacing	0.000391978400656	0.0000000000	0.0	False
railways	0.00744758961246	0.4615384615	0.0	False
collected resources are primarily	0.0	0.0000000000	2.0	False
innovative alternate	0.00313582720524	0.5714285714	4.0	False
diagram	0.000391978400656	0.0000000000	0.0	False
studies have shown	0.00117593520197	0.0000000000	1.58496250072	False
guard and onboard crew	0.0	0.0000000000	2.0	False
capabilities at the stations	0.0	0.0000000000	2.0	False
authenticated	0.00195989200328	0.5042016807	0.0	False
law	0.000391978400656	0.0000000000	0.0	False
tte checks and confirms	0.0	0.0000000000	2.0	False
diminishes	0.000391978400656	0.0000000000	0.0	False
attempt	0.000391978400656	0.0000000000	0.0	False
effective	0.0	0.0000000000	0.0	False
observed in rural	0.00117593520197	0.0000000000	1.58496250072	False
train stopping	0.000783956801311	0.0000000000	1.0	False
perform	0.0	0.0000000000	0.0	False
272-284	0.000391978400656	0.0000000000	0.0	False
algorithms	0.0	0.0000000000	0.0	False
suggest	0.000391978400656	0.0000000000	0.0	False
triggering	0.000391978400656	0.0000000000	0.0	False
operations	0.000783956801311	0.0000000000	0.0	False
deepthi venkitaramanan	0.000783956801311	0.0000000000	1.0	False
validity of the emergency	0.0	0.0000000000	2.0	False
revised april	0.000783956801311	0.0000000000	1.0	False
numbers of the loco	0.0	0.0000000000	2.0	False
innovative	0.00106044788534	0.5714285714	0.0	False
introduced	0.000210558345821	0.0000000000	0.0	False
prank calling loco	0.00117593520197	0.0000000000	1.58496250072	False
train is unharmed	0.00117593520197	0.0000000000	1.58496250072	False
high speeds	0.000783956801311	0.0000000000	1.0	False
crew	0.00156791360262	0.4615384615	0.0	False
computing devices internal memory	0.0	0.0000000000	2.0	False
iaes	0.000391978400656	0.0000000000	0.0	False
overcome	0.000391978400656	0.0000000000	0.0	False
press	9.64647558368e-05	0.0000000000	0.0	False
power supply	0.000783956801311	0.0000000000	1.0	False
cloud-based real-time	0.000783956801311	0.0000000000	1.0	False
introduced the chain	0.00117593520197	0.0000000000	1.58496250072	False
provide the best care	0.0	0.0000000000	2.0	False
locals in the areas	0.0	0.0000000000	2.0	False
emergency scenarios and reducing	0.0	0.0000000000	2.0	False
challenges indian railways	0.00117593520197	0.0000000000	1.58496250072	False
make the product cheaper	0.0	0.0000000000	2.0	False
calling loco pilot	0.00117593520197	0.0000000000	1.58496250072	False
channel as portrayed	0.00117593520197	0.0000000000	1.58496250072	False
emergency braking system	0.00117593520197	0.0000000000	1.58496250072	False
improvise	0.000391978400656	0.0000000000	0.0	False
lot of manual intervention	0.0	0.0000000000	2.0	False
punishments and penalty	0.00117593520197	0.0000000000	1.58496250072	False
details are uploaded	0.00235187040393	0.0000000000	3.16992500144	False
comprises	0.000783956801311	0.0000000000	0.0	False
systems scheme	0.000783956801311	0.0000000000	1.0	False
major units	0.000783956801311	0.0000000000	1.0	False
two short one long	0.0	0.0000000000	2.0	False
network	0.000631675037462	0.4397905759	0.0	False
crucial	0.00156791360262	0.6000000000	0.0	False
kamath n wall-e	0.00117593520197	0.0000000000	1.58496250072	False
content	0.00010527917291	0.0000000000	0.0	False
emergency alarm valve	0.00117593520197	0.0000000000	1.58496250072	False
prank	0.000783956801311	0.0000000000	0.0	False
chain pulling cases	0.00117593520197	0.0000000000	1.58496250072	False
rail	0.000783956801311	0.0000000000	0.0	False
service to railway	0.00117593520197	0.0000000000	1.58496250072	False
free	0.000265111971335	0.0000000000	0.0	False
system the proposed	0.00117593520197	0.0000000000	1.58496250072	False
turn into robbers	0.00117593520197	0.0000000000	1.58496250072	False
two coaches	0.0	0.0000000000	1.0	False
sensors	0.00117593520197	0.0000000000	0.0	False
maniac	0.000391978400656	0.0000000000	0.0	False
compartment where the chain	0.0	0.0000000000	2.0	False
inexpensive	0.000391978400656	0.0000000000	0.0	False
reduces the loco pilot	0.0	0.0000000000	2.0	False
avoids the improper	0.00117593520197	0.0000000000	1.58496250072	False
incur huge	0.000783956801311	0.0000000000	1.0	False
entering the braking	0.00117593520197	0.0000000000	1.58496250072	False
india *corresponding	0.000783956801311	0.0000000000	1.0	False
systems scheme adds	0.00117593520197	0.0000000000	1.58496250072	False
evaluation of moving	0.00117593520197	0.0000000000	1.58496250072	False
loud	0.000391978400656	0.0000000000	0.0	False
speeds	0.000391978400656	0.0000000000	0.0	False
purpose	0.000265111971335	0.0000000000	0.0	False
train authorities	0.000783956801311	0.0000000000	1.0	False
carry on its routine	0.0	0.0000000000	2.0	False
covered next year	0.00117593520197	0.0000000000	1.58496250072	False
rupees annual loss	0.00117593520197	0.0000000000	1.58496250072	False
research publishing company	0.00117593520197	0.0000000000	1.58496250072	False
build a more efficient	0.0	0.0000000000	2.0	False
mechanical ; its schematic	0.0	0.0000000000	2.0	False
sample picture	0.000783956801311	0.0000000000	1.0	False
rights reserved	0.000783956801311	0.0000000000	1.0	False
challenges in the network	0.0	0.0000000000	2.0	False
automate the process	0.00117593520197	0.0000000000	1.58496250072	False
service	0.00156791360262	0.2666666667	0.0	False
related work	0.000350197614478	0.0000000000	1.0	False
crew has to release	0.0	0.0000000000	2.0	False
emergency braking	0.000783956801311	0.0000000000	1.0	False
miss utilization	0.000783956801311	0.0000000000	1.0	False
built-in	0.000391978400656	0.0000000000	0.0	False
power can be easily	0.0	0.0000000000	2.0	False
digital india	0.000783956801311	0.0000000000	1.0	False
reliable and secure	0.00117593520197	0.0000000000	1.58496250072	False
main reason	0.000783956801311	0.0000000000	2.0	False
database	0.0	0.0000000000	0.0	False
control unit	0.00156791360262	0.0000000000	2.0	False
embedded system	0.000783956801311	0.0000000000	1.0	False
innovation challenge	0.000783956801311	0.0000000000	1.0	False
lack of mobile network	0.0	0.0000000000	2.0	False
product cheaper	0.000783956801311	0.0000000000	0.0	False
raj	0.000391978400656	0.0000000000	0.0	False
authorities to perform analytics	0.0	0.0000000000	2.0	False
simple and inexpensive	0.00117593520197	0.0000000000	1.58496250072	False
talking	0.000391978400656	0.0000000000	0.0	False
manner	0.000175098807239	0.0000000000	0.0	False
tte and loco	0.00117593520197	0.0000000000	1.58496250072	False
economic viability	0.000783956801311	0.0000000000	1.0	False
information includes	0.000783956801311	0.0000000000	1.0	False
routes and every passenger	0.0	0.0000000000	2.0	False
implemented	0.000175098807239	0.0000000000	0.0	False
pilot has to put	0.0	0.0000000000	2.0	False
identification and retrieval	0.00117593520197	0.0000000000	1.58496250072	False
causing	0.000391978400656	0.0000000000	0.0	False
abstract indian	0.000783956801311	0.0000000000	1.0	False
carried out to identify	0.0	0.0000000000	2.0	False
worsening	0.000391978400656	0.0000000000	0.0	False
explanation	0.000265111971335	0.0000000000	0.0	False
image retrieval	0.000783956801311	0.0000000000	1.0	False
object	0.000265111971335	0.0000000000	0.0	False
express tribune	0.00156791360262	0.0000000000	2.0	False
extending	0.000391978400656	0.0000000000	0.0	False
override an emergency	0.00117593520197	0.0000000000	1.58496250072	False
schematics of raspberry	0.00117593520197	0.0000000000	1.58496250072	False
derail swr	0.000783956801311	0.0000000000	1.0	False
unit all the collected	0.0	0.0000000000	2.0	False
doi	0.000783956801311	0.0000000000	0.0	False
guard at the end	0.0	0.0000000000	2.0	False
passenger emergency alarm signal	0.0	0.0000000000	2.0	False
system comprising of raspberry	0.0	0.0000000000	2.0	False
alarm	0.00391978400656	0.6382978723	0.0	False
lack of network	0.00117593520197	0.0000000000	1.58496250072	False
curvatures	0.000391978400656	0.0000000000	0.0	False
skills to handle	0.00117593520197	0.0000000000	1.58496250072	False
economic loss	0.00156791360262	0.0000000000	2.0	False
rupees	0.000391978400656	0.0000000000	0.0	False
system s sensors	0.0	0.0000000000	0.0	False
stations across india	0.00117593520197	0.0000000000	1.58496250072	False
pilots to the passengers	0.0	0.0000000000	2.0	False
devices internal memory	0.00117593520197	0.0000000000	0.0	False
gauge	0.000391978400656	0.0000000000	0.0	False
solutions	0.000315837518731	0.0000000000	0.0	False
system to the railways	0.0	0.0000000000	2.0	False
keywords	4.82323779184e-05	0.0000000000	0.0	False
protocol	0.000265111971335	0.0000000000	0.0	False
pilot after leaving	0.00117593520197	0.0000000000	1.58496250072	False
main reasons	0.000783956801311	0.0000000000	1.0	False
busy	0.000391978400656	0.0000000000	0.0	False
implementation	4.82323779184e-05	0.0000000000	0.0	False
situations	0.000391978400656	0.0000000000	0.0	False
delays	0.000795335914006	0.0000000000	0.0	False
analogous to the chain	0.0	0.0000000000	2.0	False
stopping of trains	0.00117593520197	0.0000000000	1.58496250072	False
mobile network	0.000783956801311	0.0000000000	1.0	False
coimbatore	0.00010527917291	0.0000000000	0.0	False
sms	0.000391978400656	0.0000000000	0.0	False
pilot but also raises	0.0	0.0000000000	2.0	False
proposed workflow ijeecs vol	0.0	0.0000000000	2.0	False
pulling system	0.00862352481442	0.4615384615	11.0	False
data collected	0.000783956801311	0.0000000000	1.0	False
stop	0.00136862924783	0.6527196653	0.0	False
onboard	0.000391978400656	0.0000000000	0.0	False
prevailing cargo theft	0.00117593520197	0.0000000000	1.58496250072	False
unit this core	0.00117593520197	0.0000000000	1.58496250072	False
proposes	0.000265111971335	0.0000000000	0.0	False
delays after a train	0.0	0.0000000000	2.0	False
method	0.0	0.0000000000	0.0	False
related accidents	0.000783956801311	0.0000000000	1.0	False
architecture	4.82323779184e-05	0.0000000000	0.0	False
release	0.000391978400656	0.0000000000	0.0	False
2.5a power supply	0.00117593520197	0.0000000000	1.58496250072	False
steal	0.000391978400656	0.0000000000	0.0	False
minister of india	0.00117593520197	0.0000000000	1.58496250072	False
things in cloud	0.00117593520197	0.0000000000	1.58496250072	False
mandatory	0.000265111971335	0.0000000000	0.0	False
human	0.0	0.0000000000	0.0	False
reference	0.00010527917291	0.0000000000	0.0	False
pertaining the indian railways	0.0	0.0000000000	2.0	False
bulb associated will remain	0.0	0.0000000000	2.0	False
vast scope	0.000783956801311	0.0000000000	1.0	False
analytics	0.00117593520197	0.0000000000	0.0	False
australia	0.00053022394267	0.0000000000	0.0	False
-in digital camera	0.0	0.0000000000	3.16992500144	False
last year	0.0	0.0000000000	1.0	False
complexities that stopping	0.00117593520197	0.0000000000	1.58496250072	False
cargo theft	0.000783956801311	0.0000000000	0.0	False
draws	0.000175098807239	0.0000000000	0.0	False
railways is extending	0.00117593520197	0.0000000000	1.58496250072	False
sudden drop in speed	0.0	0.0000000000	2.0	False
drop in air pressure	0.0	0.0000000000	2.0	False
important problem	0.000783956801311	0.0000000000	1.0	False
brake pressure	0.000783956801311	0.0000000000	1.0	False
improvise the network	0.00117593520197	0.0000000000	1.58496250072	False
periasamy and balachandran arumugam	0.0	0.0000000000	2.0	False
australia and new york	0.0	0.0000000000	2.0	False
approach	0.0	0.0000000000	0.0	False
stations with wi-fi	0.00235187040393	0.0000000000	1.58496250072	False
include the lack	0.00117593520197	0.0000000000	1.58496250072	False
adding	0.000265111971335	0.0000000000	0.0	False
secure solution based	0.00117593520197	0.0000000000	1.58496250072	False
based on the internet	0.0	0.0000000000	2.0	False
department of computer	0.000144697133755	0.0000000000	1.58496250072	False
warning bulb	0.000783956801311	0.0000000000	1.0	False
advanced engineering and science	0.0	0.0000000000	2.0	False
cb.amrita.edu abstract	0.0	0.0000000000	1.0	False
authenticated mobile application	0.00235187040393	0.0000000000	3.16992500144	False
improve	0.0	0.0000000000	0.0	False
faced	0.000265111971335	0.0000000000	0.0	False
received	0.000175098807239	0.0000000000	0.0	False
network is completely locale	0.0	0.0000000000	2.0	False
country	0.000391978400656	0.0000000000	0.0	False
authenticated android	0.000783956801311	0.0000000000	1.0	False
faces	0.000391978400656	0.0000000000	0.0	False
science publications	0.000783956801311	0.0000000000	1.0	False
schematic representation as shown	0.0	0.0000000000	2.0	False
press the alarms button	0.0	0.0000000000	2.0	False
provided with the mobile	0.0	0.0000000000	2.0	False
chain-pulling pranksters	0.000783956801311	0.0000000000	1.0	False
amrita school of engineering	0.0	0.0000000000	2.0	False
emergency stop request	0.0035278056059	0.0000000000	4.75488750216	False
misutilization of loco	0.00117593520197	0.0000000000	1.58496250072	False
institute of advanced	0.00117593520197	0.0000000000	1.58496250072	False
railways made a move	0.0	0.0000000000	2.0	False
railway stations across india	0.0	0.0000000000	2.0	False
interest	0.000175098807239	0.0000000000	0.0	False
expected	0.000175098807239	0.0000000000	0.0	False
pilot and the tte	0.0	0.0000000000	2.0	False
pulling related accidents	0.00117593520197	0.0000000000	1.58496250072	False
board	0.000525296421717	0.0000000000	0.0	False
train authorities to monitor	0.0	0.0000000000	2.0	False
intention to provide	0.00117593520197	0.0000000000	1.58496250072	False
indian railways have provided	0.0	0.0000000000	2.0	False
input	9.64647558368e-05	0.0000000000	0.0	False
diagram of the braking	0.0	0.0000000000	2.0	False
information with the tte	0.0	0.0000000000	2.0	False
applied	0.00010527917291	0.0000000000	0.0	False
halting of the train	0.0	0.0000000000	2.0	False
includes the pictures	0.00117593520197	0.0000000000	1.58496250072	False
alarm fixed	0.000783956801311	0.0000000000	1.0	False
smartness	0.000391978400656	0.0000000000	0.0	False
chains from the train	0.0	0.0000000000	2.0	False
air	0.00156791360262	0.3157894737	0.0	False
aim	0.000175098807239	0.0000000000	0.0	False
abrupt	0.000391978400656	0.0000000000	0.0	False
stopping	0.00235187040393	0.3529411765	0.0	False
uploaded to cloud	0.00235187040393	0.0000000000	3.16992500144	False
situation from worsening	0.00117593520197	0.0000000000	1.58496250072	False
procedure	0.000391978400656	0.0000000000	0.0	False
monitoring and analytics	0.00117593520197	0.0000000000	1.58496250072	False
science vol	0.000783956801311	0.0000000000	1.0	False
major part in chain	0.0	0.0000000000	2.0	False
cloudbased real-time	0.000783956801311	0.0000000000	1.0	False
accessed	0.000391978400656	0.0000000000	0.0	False
campaign initiated	0.000783956801311	0.0000000000	1.0	False
railway trains	0.000783956801311	0.0000000000	1.0	False
improve its working	0.00117593520197	0.0000000000	1.58496250072	False
system s network	0.0	0.0000000000	0.0	False
emergency	0.00627165441049	0.6000000000	0.0	False
ijra	0.000391978400656	0.0000000000	0.0	False
electrical engineering and computer	0.0	0.0000000000	4.0	False
things	0.00235187040393	0.4195804196	0.0	False
make	0.0	0.0000000000	0.0	False
patterns and work	0.00117593520197	0.0000000000	1.58496250072	False
whilst the travelling	0.00117593520197	0.0000000000	1.58496250072	False
avoids	0.000391978400656	0.0000000000	0.0	False
things budaraju sri datta	0.0	0.0000000000	2.0	False
unharmed	0.000391978400656	0.0000000000	0.0	False
abstract indian railways	0.00117593520197	0.0000000000	1.58496250072	False
authenticated mobile	0.00156791360262	0.0000000000	1.0	False
methods based	0.000783956801311	0.0000000000	1.0	False
reducing the time delay	0.0	0.0000000000	2.0	False
staff using an android	0.0	0.0000000000	2.0	False
hand	0.000175098807239	0.0000000000	0.0	False
internal	0.000175098807239	0.0000000000	0.0	False
reported for coal	0.00117593520197	0.0000000000	1.58496250072	False
jeas	0.000391978400656	0.0000000000	0.0	False
request and take care	0.0	0.0000000000	2.0	False
possessed	0.000391978400656	0.0000000000	0.0	False
compartments	0.000783956801311	0.0000000000	0.0	False
efficient	0.000315837518731	0.0000000000	0.0	False
includes prank calling	0.00117593520197	0.0000000000	1.58496250072	False
risks of derailing accidents	0.0	0.0000000000	2.0	False
actuators	0.000391978400656	0.0000000000	0.0	False
alarms	0.00235187040393	0.4615384615	0.0	False
train stopping system	0.00117593520197	0.0000000000	1.58496250072	False
system the raspberry	0.00117593520197	0.0000000000	1.58496250072	False
proposed	0.0	0.3564356436	0.0	False
emergency alarm	0.00235187040393	0.0000000000	3.0	False
data from the sensors	0.0	0.0000000000	2.0	False
stop buttons	0.000783956801311	0.0000000000	1.0	False
identify	0.0	0.0000000000	0.0	False
mechanism is entirely mechanical	0.0	0.0000000000	2.0	False
chain pulling related	0.00117593520197	0.0000000000	1.58496250072	False
portrayed	0.000391978400656	0.0000000000	0.0	False
point of view	0.000795335914006	0.0000000000	1.58496250072	False
campaign	0.000391978400656	0.0000000000	0.0	False
sciences	0.000265111971335	0.0000000000	0.0	False
convicts  escapes	0.0	0.0000000000	0.0	False
cb.amrita.edu abstract indian	0.0	0.0000000000	1.58496250072	False
information first	0.000783956801311	0.0000000000	1.0	False
medwell journals scientific research	0.0	0.0000000000	2.0	False
advanced	0.000175098807239	0.0000000000	0.0	False
easy	0.000175098807239	0.0000000000	0.0	False
identify patterns and work	0.0	0.0000000000	2.0	False
loud that the indian	0.0	0.0000000000	2.0	False
adds a lot	0.00117593520197	0.0000000000	0.0	False
train routes	0.000783956801311	0.0000000000	1.0	False
depicted in the figure	0.0	0.0000000000	2.0	False
railways have provided	0.00117593520197	0.0000000000	1.58496250072	False
system is controlled	0.00117593520197	0.0000000000	1.58496250072	False
moving trains	0.000783956801311	0.0000000000	1.0	False
vasudevan*	0.000391978400656	0.0000000000	0.0	False
annual loss	0.000783956801311	0.0000000000	1.0	False
entire system	0.00235187040393	0.0000000000	3.0	False
engineering and computer	0.00235187040393	0.0000000000	1.58496250072	False
train compartments	0.000783956801311	0.0000000000	1.0	False
manual	0.0	0.0000000000	0.0	False
unnecessary	0.000175098807239	0.0000000000	0.0	False
specific	0.0	0.0000000000	0.0	False
workflow for the effective	0.0	0.0000000000	2.0	False
coach as shown	0.00117593520197	0.0000000000	1.58496250072	False
signal device	0.000783956801311	0.0000000000	1.0	False
right	0.0	0.0000000000	0.0	False
schematics	0.00117593520197	0.0000000000	0.0	False
deal	0.00053022394267	0.0000000000	0.0	False
people	0.00053022394267	0.0000000000	0.0	False
thankfully the indian railways	0.0	0.0000000000	2.0	False
hassle	0.000783956801311	0.0000000000	0.0	False
central railway trains	0.00117593520197	0.0000000000	1.58496250072	False
railways to carry	0.00117593520197	0.0000000000	1.58496250072	False
wi-fi service	0.000783956801311	0.0000000000	1.0	False
rural north india	0.00117593520197	0.0000000000	1.58496250072	False
remain active	0.000783956801311	0.0000000000	1.0	False
plays a major	0.00117593520197	0.0000000000	1.58496250072	False
legacy chain pulling system	0.0	0.5714285714	8.0	False
core	0.000350197614478	0.0000000000	0.0	False
authenticated devices	0.000783956801311	0.0000000000	0.0	False
raspberry pi documentation	0.00117593520197	0.0000000000	1.58496250072	False
drawbacks of the chain	0.0	0.0000000000	2.0	False
required when the train	0.0	0.0000000000	2.0	False
lamps	0.000391978400656	0.0000000000	0.0	False
lot of loopholes	0.00117593520197	0.0000000000	1.58496250072	False
plk	0.000391978400656	0.0000000000	0.0	False
railway stations with wi-fi	0.0	0.0000000000	2.0	False
coal robbery	0.00156791360262	0.0000000000	2.0	False
citizens	0.000391978400656	0.0000000000	0.0	False
computing units	0.000783956801311	0.0000000000	1.0	False
efficient emergency	0.000783956801311	0.0000000000	1.0	False
efforts	0.000265111971335	0.0000000000	0.0	False
efficiently handling	0.000783956801311	0.0000000000	1.0	False
journal of computer science	0.0	0.0000000000	2.0	False
facility	0.000265111971335	0.0000000000	0.0	False
prakash	0.000391978400656	0.0000000000	0.0	False
core unit	0.000783956801311	0.0000000000	2.0	False
ticket examiner	0.00235187040393	0.0000000000	3.0	False
tribune	0.000783956801311	0.0000000000	0.0	False
raises	0.000391978400656	0.0000000000	0.0	False
reducing	0.00053022394267	0.0000000000	0.0	False
confirms the loco	0.00117593520197	0.0000000000	1.58496250072	False
+5.1v	0.000391978400656	0.0000000000	0.0	False
alarm valve	0.00156791360262	0.0000000000	2.0	False
system we make	0.00117593520197	0.0000000000	1.58496250072	False
alarm fixed at specific	0.0	0.0000000000	2.0	False
cloud-based	0.000391978400656	0.0000000000	0.0	False
stop button	0.000783956801311	0.0000000000	2.0	False
number of trains	0.00117593520197	0.0000000000	1.58496250072	False
proof for further official	0.0	0.0000000000	2.0	False
efficient content	0.000783956801311	0.0000000000	0.0	False
speed whilst the travelling	0.0	0.0000000000	2.0	False
medium	0.000265111971335	0.0000000000	0.0	False
journals scientific research	0.00117593520197	0.0000000000	1.58496250072	False
railway stations	0.00235187040393	0.0000000000	3.0	False
reset	0.000391978400656	0.0000000000	0.0	False
connected to it consume	0.0	0.0000000000	2.0	False
trends in computing	0.00117593520197	0.0000000000	1.58496250072	False
efficient content based image	0.0	0.0000000000	0.0	False
devices	0.00156791360262	0.3157894737	0.0	False
complications	0.000391978400656	0.0000000000	0.0	False
electrical engineering	0.00156791360262	0.0000000000	1.0	False
research publishing	0.000783956801311	0.0000000000	1.0	False
ijeecs vol	0.00235187040393	0.0000000000	3.0	False
passenger	0.00313582720524	0.7500000000	0.0	False
123-9	0.000391978400656	0.0000000000	0.0	False
amrita school	0.000210558345821	0.0000000000	0.0	False
computing	0.00105059284343	0.4000000000	0.0	False
abstract	4.82323779184e-05	0.0000000000	0.0	False
advancements	0.000391978400656	0.0000000000	0.0	False
train chain pulling	0.00117593520197	0.0000000000	1.58496250072	False
emergency train	0.000783956801311	0.0000000000	1.0	False
check	0.000265111971335	0.0000000000	0.0	False
adelaide	0.000783956801311	0.0000000000	0.0	False
bulb switched	0.000783956801311	0.0000000000	1.0	False
database as depicted	0.00117593520197	0.0000000000	1.58496250072	False
generally	0.00010527917291	0.0000000000	0.0	False
proceedings	0.0	0.0000000000	0.0	False
computer science	0.0	0.3529411765	4.0	False
digital	0.000526395864551	0.5042016807	0.0	False
deal with numerous	0.00117593520197	0.0000000000	1.58496250072	False
picture	0.000391978400656	0.0000000000	0.0	False
engineering and science	0.00117593520197	0.0000000000	0.0	False
retrieval for the human	0.0	0.0000000000	2.0	False
braking	0.00117593520197	0.0000000000	0.0	False
system through internet	0.00117593520197	0.0000000000	1.58496250072	False
derail	0.000391978400656	0.0000000000	0.0	False
railways to perform	0.00117593520197	0.0000000000	1.58496250072	False
robot using wireless networks	0.0	0.0000000000	2.0	False
moving object	0.000783956801311	0.0000000000	1.0	False
solutions to the problems	0.0	0.0000000000	4.0	False
pilot slows	0.000783956801311	0.0000000000	1.0	False
tte to identify	0.00117593520197	0.0000000000	1.58496250072	False
people to turn	0.00117593520197	0.0000000000	1.58496250072	False
chain	0.00901550321508	0.3952095808	0.0	False
switched	0.000391978400656	0.0000000000	0.0	False
sandip	0.00117593520197	0.0000000000	0.0	False
journals scientific	0.000783956801311	0.0000000000	1.0	False
job and giving unrestricted	0.0	0.0000000000	2.0	False
show	0.0	0.0000000000	0.0	False
analogous	0.00010527917291	0.0000000000	0.0	False
prank calling	0.000783956801311	0.0000000000	1.0	False
initial position	0.000783956801311	0.0000000000	1.0	False
loco pilot after leaving	0.0	0.0000000000	2.0	False
theft in the state	0.0	0.0000000000	2.0	False
emergencies	0.000783956801311	0.0000000000	0.0	False
replacing the chain	0.00117593520197	0.0000000000	1.58496250072	False
content based	0.000783956801311	0.0000000000	1.0	False
betterment	0.000391978400656	0.0000000000	0.0	False
