keyphrase	tfidf	dispersion	cscore	keyword
measurement and logging	0.00249143870556	0.0000000000	1.58496250072	False
multi-camera	0.000608537692021	0.0000000000	0.0	False
developed an ultrasonic	0.00249143870556	0.0000000000	1.58496250072	False
vector	0.000213072697259	0.0000000000	0.0	False
publish the immediate location	0.0	0.0000000000	2.0	False
cell batteries provide approximately	0.0	0.0000000000	2.0	False
generalize	0.00083047956852	0.0000000000	0.0	False
learned from the rfideas	0.0	0.0000000000	2.0	False
shows	5.26719722148e-05	0.0000000000	0.0	False
falco	0.000690449835073	0.0000000000	0.0	False
surfaces rendering	0.00166095913704	0.0000000000	1.0	False
robust and scalable	0.00249143870556	0.0000000000	1.58496250072	False
phones	0.000235643411112	0.0000000000	0.0	False
consistent	0.000197046393585	0.0000000000	0.0	False
speed measurement	0.00166095913704	0.0000000000	1.0	False
architecture for determining	0.00498287741112	0.0000000000	3.16992500144	False
allowing many devices	0.00249143870556	0.0000000000	1.58496250072	False
surrounding	0.000246566082076	0.0000000000	0.0	False
extension to this work	0.0	0.0000000000	2.0	False
information and a review	0.0	0.0000000000	2.0	False
spoton object	0.00166095913704	0.0000000000	1.0	False
cost analysis	0.00138089967015	0.0000000000	1.0	False
manner	0.000739698246229	0.0000000000	0.0	False
usb or a short-range	0.0	0.0000000000	2.0	False
sensors produce anonymous	0.00249143870556	0.0000000000	1.58496250072	False
architecture we set out	0.0	0.0000000000	2.0	False
apply the term location	0.0	0.0000000000	2.0	False
transceiver development	0.00166095913704	0.0000000000	1.0	False
immersive environment	0.00166095913704	0.0000000000	1.0	False
established	0.000283398719812	0.0000000000	0.0	False
desktop computer	0.00166095913704	0.0000000000	2.0	False
minor design	0.00166095913704	0.0000000000	1.0	False
provide very accurate location	0.0	0.0000000000	2.0	False
specification	0.000235643411112	0.0000000000	0.0	False
motions sensors	0.00166095913704	0.0000000000	1.0	False
status and goals	0.00249143870556	0.0000000000	1.58496250072	False
adhoc	0.000608537692021	0.0000000000	0.0	False
strength based location sensing	0.0	0.0000000000	2.0	False
nonetheless briefly speculate	0.00249143870556	0.0000000000	1.58496250072	False
power requirements	0.00138089967015	0.0000000000	1.0	False
locate phones	0.00166095913704	0.0000000000	1.0	False
analyze a fine-grained indoor	0.0	0.0000000000	2.0	False
lower cost	0.00138089967015	0.0000000000	1.0	False
adhoc networking	0.00166095913704	0.0000000000	1.0	False
air id product	0.00249143870556	0.0000000000	1.58496250072	False
nonetheless briefly	0.00166095913704	0.0000000000	0.0	False
numbers to back	0.00249143870556	0.0000000000	1.58496250072	False
application aided	0.00166095913704	0.0000000000	1.0	False
distributed location system	0.00249143870556	0.0000000000	1.58496250072	False
error	0.000145256274706	0.0000000000	0.0	False
insight into developing	0.00249143870556	0.0000000000	1.58496250072	False
systems capture	0.00138089967015	0.0000000000	1.0	False
tags allow multimedia	0.00249143870556	0.0000000000	1.58496250072	False
computed object	0.00166095913704	0.0000000000	1.0	False
systems are not designed	0.0	0.0000000000	2.0	False
larger devices	0.00166095913704	0.0000000000	1.0	False
system leverages	0.00166095913704	0.0000000000	1.0	False
extract orientation information	0.00249143870556	0.0000000000	1.58496250072	False
path	0.00010653634863	0.0000000000	0.0	False
slightly increase	0.00166095913704	0.0000000000	1.0	False
mobility	0.000157306940202	0.0000000000	0.0	False
traditional motions	0.00166095913704	0.0000000000	1.0	False
p95-00050	0.00083047956852	0.0000000000	0.0	False
inexpensive camera	0.00166095913704	0.0000000000	1.0	False
security and privacy	0.00140552387572	0.0000000000	1.58496250072	False
published	0.000215424530596	0.0000000000	0.0	False
positioning system chooses	0.00249143870556	0.0000000000	1.58496250072	False
based spacetime optimization	0.0	0.0000000000	1.58496250072	False
aggregation algorithm a straightforward	0.0	0.0000000000	2.0	False
permit	0.000437366407095	0.0000000000	0.0	False
phone based	0.00121707538404	0.0000000000	1.0	False
insight into developing similar	0.0	0.0000000000	2.0	False
spacetime	0.00083047956852	0.0000000000	0.0	False
tackling	0.000690449835073	0.0000000000	0.0	False
rfideas website	0.00166095913704	0.0000000000	1.0	False
system required development	0.00249143870556	0.0000000000	1.58496250072	False
order of 2mm	0.00249143870556	0.0000000000	1.58496250072	False
parameters including accuracy	0.00249143870556	0.0000000000	1.58496250072	False
3d-id to perform	0.00249143870556	0.0000000000	1.58496250072	False
compute a prediction	0.00249143870556	0.0000000000	1.58496250072	False
explained	0.0	0.0000000000	0.0	False
replace	0.000297336673648	0.0000000000	0.0	False
room light control	0.00249143870556	0.0000000000	1.58496250072	False
precise signal strength	0.00249143870556	0.0000000000	1.58496250072	False
lines are the signal	0.0	0.0000000000	2.0	False
total	0.000101001202329	0.0000000000	0.0	False
built can determine tag	0.0	0.0000000000	2.0	False
computed position	0.00121707538404	0.0000000000	1.0	False
presents	0.000471920820605	0.0000000000	0.0	False
receivers mounted	0.00138089967015	0.0000000000	1.0	False
cost analysis figure	0.00249143870556	0.0000000000	1.58496250072	False
model to characterize	0.00249143870556	0.0000000000	1.58496250072	False
located with sub 1m3	0.0	0.0000000000	2.0	False
observed signal	0.000692112562172	0.0000000000	1.0	False
chooses	0.000437366407095	0.0000000000	0.0	False
parctab system implemented	0.00249143870556	0.0000000000	1.58496250072	False
strength error	0.00166095913704	0.0000000000	1.0	False
consumer computing	0.00166095913704	0.0000000000	1.0	False
sample	0.000124114404587	0.0000000000	0.0	False
call	0.000215424530596	0.0000000000	0.0	False
calm	0.00083047956852	0.0000000000	0.0	False
rely heavily	0.00138089967015	0.0000000000	1.0	False
number of coin	0.00249143870556	0.0000000000	1.58496250072	False
type	0.000271098313966	0.0000000000	0.0	False
positioning system under definitions	0.0	0.0000000000	2.0	False
power system state figure	0.0	0.0000000000	2.0	False
command from the controlling	0.0	0.0000000000	2.0	False
generation air id hardware	0.0	0.0000000000	2.0	False
small rooms	0.00166095913704	0.0000000000	1.0	False
modification	0.000365310862864	0.0000000000	0.0	False
commands from the ethernet	0.0	0.0000000000	2.0	False
attempts to outfit	0.00249143870556	0.0000000000	1.58496250072	False
application aided development	0.00249143870556	0.0000000000	1.58496250072	False
fine-grained location information	0.00249143870556	0.0000000000	1.58496250072	False
aware	0.000540721269468	0.0000000000	0.0	False
vest at xerox parc	0.0	0.0000000000	2.0	False
cycles	0.000410390368181	0.0000000000	0.0	False
number of coin cells	0.0	0.0000000000	2.0	False
describes the hardware	0.00249143870556	0.0000000000	1.58496250072	False
serially	0.00083047956852	0.0000000000	0.0	False
tagging technology for fine-grained	0.0	0.0000000000	2.0	False
cdma-like radio	0.00166095913704	0.0000000000	1.0	False
physical serial	0.00166095913704	0.0000000000	1.0	False
circumstances	0.000386595815523	0.0000000000	0.0	False
acm transactions	0.000540721269468	0.0000000000	1.0	False
processor signal	0.00166095913704	0.0000000000	1.0	False
room	0.000404004809316	0.5588235294	0.0	False
setup	0.000344556495415	0.0000000000	0.0	False
operate standalone	0.00166095913704	0.0000000000	1.0	False
cs.washington.edu university	0.0	0.0000000000	1.0	False
rulings	0.00083047956852	0.0000000000	0.0	False
hardware revision	0.00332191827408	0.0000000000	2.0	False
tr1000	0.00249143870556	0.0000000000	0.0	False
finegrained indoor location	0.00249143870556	0.0000000000	1.58496250072	False
insight and assistance	0.00249143870556	0.0000000000	1.58496250072	False
orientation information in addition	0.0	0.0000000000	2.0	False
spoton object tagging technology	0.0	0.0000000000	2.0	False
pass-through operation	0.00166095913704	0.0000000000	1.0	False
cabling is not ubiquitous	0.0	0.0000000000	2.0	False
last computed	0.0	0.0000000000	1.0	False
existing work	0.00110084020325	0.0000000000	1.0	False
researchs wavelan system	0.0	0.0000000000	1.58496250072	False
infrared-based	0.000690449835073	0.0000000000	0.0	False
household	0.000550420101627	0.0000000000	0.0	False
organized	0.000180201624102	0.0000000000	0.0	False
air id locally	0.00249143870556	0.0000000000	1.58496250072	False
packet	0.000258113236387	0.0000000000	0.0	False
3.3.2 aggregation	0.00166095913704	0.0000000000	1.0	False
aaaa	0.00083047956852	0.0000000000	0.0	False
jeffro	0.00083047956852	0.0000000000	0.0	False
directionality.3 many groups	0.00249143870556	0.0000000000	1.58496250072	False
signal strength measurement	0.00365122615213	0.0000000000	12.6797000058	False
attenuate transmit power	0.00249143870556	0.0000000000	1.58496250072	False
emits a globally unique	0.0	0.0000000000	2.0	False
yield an absolute location	0.0	0.0000000000	2.0	False
client application	0.00138089967015	0.0000000000	4.0	False
absolute	0.000493961817072	0.0000000000	0.0	False
continuous 2mhz a conversion	0.0	0.0000000000	0.0	False
critical design parameters	0.00249143870556	0.0000000000	1.58496250072	False
slow sample	0.00166095913704	0.0000000000	1.0	False
ultimately about data integration	0.0	0.0000000000	2.0	False
provide	0.000369205122844	0.4796116505	0.0	False
describes	0.000248228809174	0.0000000000	0.0	False
travel	0.000297336673648	0.0000000000	0.0	False
influence the model	0.00249143870556	0.0000000000	3.16992500144	False
nontrivial	0.000550420101627	0.0000000000	0.0	False
general location representation	0.00249143870556	0.0000000000	1.58496250072	False
low	0.000193675032942	0.5588235294	0.0	False
answer	0.000410390368181	0.0000000000	0.0	False
turk	0.000690449835073	0.0000000000	0.0	False
site and retrieved dynamically	0.0	0.0000000000	2.0	False
tomasz imielinski	0.00166095913704	0.0000000000	1.0	False
acknowledgements the work	0.00249143870556	0.0000000000	1.58496250072	False
researchs	0.0	0.0000000000	0.0	False
tags are custom	0.00249143870556	0.0000000000	1.58496250072	False
advantages of this approach	0.0	0.0000000000	2.0	False
scalable location sensing architecture	0.0	0.0000000000	2.0	False
measurements as distance	0.00249143870556	0.0000000000	1.58496250072	False
lab	0.00113359487925	0.4367816092	0.0	False
basic case	0.00166095913704	0.0000000000	1.0	False
noise ratio	0.000874732814189	0.0000000000	1.0	False
majority of the badges	0.0	0.0000000000	2.0	False
concerns such as grain-size	0.0	0.0000000000	2.0	False
cell phone	0.00121707538404	0.0000000000	1.0	False
antenna array	0.00101068119262	0.0000000000	1.0	False
location sensing	0.00629227760807	0.4688601645	21.0	False
working in this space	0.0	0.0000000000	2.0	False
electronics and household	0.00249143870556	0.0000000000	1.58496250072	False
terms invisible and ubiquitous	0.0	0.0000000000	2.0	False
move	0.000180732209311	0.0000000000	0.0	False
fourth symposium	0.00166095913704	0.0000000000	1.0	False
system implemented	0.00138089967015	0.0000000000	1.0	False
deathstar	0.0	0.0000000000	0.0	False
air id analysis	0.00249143870556	0.0000000000	1.58496250072	False
ethernet	0.00141699359906	0.3405017921	0.0	False
operate	0.000197046393585	0.0000000000	0.0	False
1-5 meters.1	0.00166095913704	0.0000000000	1.0	False
washington working	0.00166095913704	0.0000000000	1.0	False
operations	0.000246566082076	0.0000000000	0.0	False
keyboard and the machine	0.0	0.0000000000	2.0	False
laptop running	0.00121707538404	0.0000000000	1.0	False
vary	0.000164653939024	0.0000000000	0.0	False
sensing system	0.00463914978627	0.5215686275	10.0	False
leverage the state	0.00249143870556	0.0000000000	1.58496250072	False
requires acknowledgement	0.00166095913704	0.0000000000	1.0	False
hybrid systems including	0.00249143870556	0.0000000000	1.58496250072	False
thesis	0.000328478225128	0.0000000000	0.0	False
keyboard	0.00207134950522	0.0000000000	0.0	False
pcs.5	0.00083047956852	0.0000000000	0.0	False
goal of spoton	0.00249143870556	0.0000000000	1.58496250072	False
pcmcia	0.000505340596311	0.0000000000	0.0	False
exchange	0.000297336673648	0.0000000000	0.0	False
position voxel	0.00166095913704	0.0000000000	1.0	False
techniques for position tracking	0.0	0.0000000000	2.0	False
grain-size variability or inconsistency	0.0	0.0000000000	2.0	False
internetworking task	0.00166095913704	0.0000000000	1.0	False
design adjustments	0.00166095913704	0.0000000000	1.0	False
ubiquitous capability	0.00166095913704	0.0000000000	1.0	False
connected to a laptop	0.0	0.0000000000	2.0	False
applications fine-grained location	0.00249143870556	0.0000000000	1.58496250072	False
writing	0.000437366407095	0.0000000000	0.0	False
based on wavelan wireless	0.0	0.0000000000	2.0	False
production	0.000437366407095	0.0000000000	0.0	False
air id boasts	0.00249143870556	0.0000000000	1.58496250072	False
basestations support only rs-232	0.0	0.0000000000	2.0	False
conceptually simple	0.00138089967015	0.0000000000	1.0	False
signal strength drop-off	0.00249143870556	0.0000000000	1.58496250072	False
replace the algorithm	0.00249143870556	0.0000000000	1.58496250072	False
system implemented a 360-degree	0.0	0.0000000000	2.0	False
jeffrey	0.000505340596311	0.0000000000	0.0	False
caching and optimization	0.00249143870556	0.0000000000	1.58496250072	False
rs232 exchange dram writing	0.0	0.0000000000	2.0	False
similar	0.000263359861074	0.4679802956	0.0	False
applications with extra	0.00249143870556	0.0000000000	1.58496250072	False
hardware revision to remove	0.0	0.0000000000	2.0	False
opengl codebase	0.00166095913704	0.0000000000	1.0	False
tracking technology augmenting	0.00249143870556	0.0000000000	1.58496250072	False
featuring hands-free login	0.00249143870556	0.0000000000	1.58496250072	False
assuming manufacturing in quantity	0.0	0.0000000000	2.0	False
tracking based	0.00166095913704	0.0000000000	1.0	False
simple rs232	0.00166095913704	0.0000000000	1.0	False
rfideas hardware	0.00166095913704	0.0000000000	1.0	False
represents	0.000124114404587	0.0000000000	0.0	False
lithium	0.00083047956852	0.0000000000	0.0	False
mere	0.000468507958575	0.0000000000	0.0	False
archetypal indoor location sensing	0.0	0.0000000000	2.0	False
value mapping to approximately	0.0	0.0000000000	2.0	False
cognitive load	0.00166095913704	0.0000000000	1.0	False
well-designed location sensing	0.00249143870556	0.0000000000	1.58496250072	False
visualization environment	0.00166095913704	0.0000000000	1.0	False
commercial product called 3d-id	0.0	0.0000000000	2.0	False
rely heavily upon mobility	0.0	0.0000000000	2.0	False
problem of determining	0.00207134950522	0.0000000000	1.58496250072	False
side	0.000206026547639	0.0000000000	0.0	False
voxel	0.00249143870556	0.0000000000	0.0	False
online building	0.00166095913704	0.0000000000	1.0	False
ethernet via the hydra	0.0	0.0000000000	2.0	False
speculate about applications	0.00249143870556	0.0000000000	1.58496250072	False
aided development	0.00166095913704	0.0000000000	1.0	False
companies	0.000297336673648	0.0000000000	0.0	False
principles	0.000172278247707	0.0000000000	0.0	False
pcs.5 vision system	0.00249143870556	0.0000000000	1.58496250072	False
reader	0.000101001202329	0.0000000000	0.0	False
current minimum error	0.00249143870556	0.0000000000	1.58496250072	False
hardware design based	0.00249143870556	0.0000000000	1.58496250072	False
meters.1	0.00083047956852	0.0000000000	0.0	False
laboratory	0.000235643411112	0.0000000000	0.0	False
measurement of motion	0.00249143870556	0.0000000000	1.58496250072	False
telephone to request	0.00249143870556	0.0000000000	1.58496250072	False
networked	0.000283398719812	0.0000000000	0.0	False
reality and animation motion	0.0	0.0000000000	2.0	False
quantify	0.000346056281086	0.0000000000	0.0	False
empirical data	0.00664383654816	0.3040000000	4.0	False
architecture needs to develop	0.0	0.0000000000	2.0	False
convenience	0.000608537692021	0.0000000000	0.0	False
content	0.000258113236387	0.0000000000	0.0	False
aggregating other data	0.00249143870556	0.0000000000	1.58496250072	False
easily integrate	0.00166095913704	0.0000000000	1.0	False
strength analysis circuits	0.00249143870556	0.0000000000	1.58496250072	False
critical that this real	0.0	0.0000000000	2.0	False
consume very little power	0.0	0.0000000000	2.0	False
devices to plug	0.00249143870556	0.0000000000	1.58496250072	False
sensors thus its scalability	0.0	0.0000000000	2.0	False
systems aspects	0.00166095913704	0.0000000000	1.0	False
attempt to develop	0.00498287741112	0.0000000000	3.16992500144	False
detection at a distance	0.0	0.0000000000	2.0	False
motion transformation	0.0	0.0000000000	1.0	False
develop a fine grained	0.0	0.0000000000	2.0	False
small	0.000253199519221	0.5215686275	0.0	False
key parameters	0.00110084020325	0.0000000000	1.0	False
agent previously	0.00166095913704	0.0000000000	1.0	False
effort to support	0.00249143870556	0.0000000000	1.58496250072	False
architecture supporting the air	0.0	0.0000000000	2.0	False
reliable and ubiquitous	0.00207134950522	0.0000000000	1.58496250072	False
logging	0.000550420101627	0.0000000000	0.0	False
support a wavelan nic	0.0	0.0000000000	2.0	False
system may use spoton	0.0	0.0000000000	2.0	False
indoor space	0.000773191631045	0.0000000000	1.0	False
attenuate	0.000690449835073	0.0000000000	0.0	False
commissions e911	0.0	0.0000000000	1.0	False
card enabling larger	0.00249143870556	0.0000000000	1.58496250072	False
adequate for some applications	0.0	0.0000000000	2.0	False
sensing for invisible computing	0.0	0.0000000000	2.0	False
measurement and logging program	0.0	0.0000000000	2.0	False
inches	0.000550420101627	0.0000000000	0.0	False
incorporated	0.000410390368181	0.0000000000	0.0	False
unknown	0.000157306940202	0.0000000000	0.0	False
moving	0.000101001202329	0.0000000000	0.0	False
practical experience	0.00138089967015	0.0000000000	1.0	False
rfideas experiment spoton	0.00249143870556	0.0000000000	1.58496250072	False
wavelan wireless networking technology	0.0	0.0000000000	2.0	False
technology supplemented	0.00166095913704	0.0000000000	1.0	False
rfmonolithics 916.5mhz tr1000	0.00249143870556	0.0000000000	1.58496250072	False
location computation algorithm	0.00249143870556	0.0000000000	1.58496250072	False
commercial market	0.0	0.0000000000	1.0	False
object tag basestation figure	0.0	0.0000000000	2.0	False
location-sensing system	0.000820780736361	0.0000000000	2.0	False
spread-spectrum ranging techniques	0.00249143870556	0.0000000000	1.58496250072	False
primary	0.000164653939024	0.0000000000	0.0	False
board to tag size	0.0	0.0000000000	2.0	False
mode accelerometer polling audio	0.0	0.0000000000	2.0	False
applications not readily	0.00249143870556	0.0000000000	1.58496250072	False
pinpointco sells	0.00166095913704	0.0000000000	1.0	False
fine-grained indoor locationsensing	0.00249143870556	0.0000000000	1.58496250072	False
data in the form	0.0	0.0000000000	2.0	False
robust	0.000590417514704	0.5757575758	0.0	False
choose a random coordinate	0.0	0.0000000000	2.0	False
relevant basestations	0.00166095913704	0.0000000000	1.0	False
interesting	0.000172278247707	0.0000000000	0.0	False
service	0.000136744779735	0.0000000000	0.0	False
similarly	0.000172278247707	0.0000000000	0.0	False
related work	0.00068911299083	0.0000000000	1.0	False
interesting information	0.00166095913704	0.0000000000	1.0	False
cdma-like radio technology	0.00249143870556	0.0000000000	1.58496250072	False
approximately	0.000336682304657	0.0000000000	0.0	False
user of a positioning	0.0	0.0000000000	2.0	False
trivial to replace	0.00249143870556	0.0000000000	1.58496250072	False
needed	7.0641161309e-05	0.0000000000	0.0	False
information in applications influence	0.0	0.0000000000	2.0	False
prototype captured	0.00166095913704	0.0000000000	1.0	False
cabling	0.00083047956852	0.0000000000	0.0	False
grid represents	0.00166095913704	0.0000000000	1.0	False
ranging	0.000197046393585	0.0000000000	0.0	False
presented in this paper	0.0	0.0000000000	2.0	False
ceiling	0.000516226472775	0.0000000000	0.0	False
post office	0.00166095913704	0.0000000000	1.0	False
marker	0.000690449835073	0.0000000000	0.0	False
enhancing	0.000297336673648	0.0000000000	0.0	False
mechanism	0.000206026547639	0.0000000000	0.0	False
tag hardware if suitable	0.0	0.0000000000	2.0	False
relative	0.000426256979858	0.3405017921	0.0	False
esoteric	0.00083047956852	0.0000000000	0.0	False
accelerometer polling audio playing	0.0	0.0000000000	2.0	False
task	0.000986264328305	0.5588235294	0.0	False
model of indoor	0.00182561307606	0.0000000000	1.58496250072	False
information systems	0.000344556495415	0.0000000000	1.0	False
creating the spoton	0.00249143870556	0.0000000000	1.58496250072	False
provide more accurate	0.00207134950522	0.0000000000	1.58496250072	False
enabling many diverse applications	0.0	0.0000000000	2.0	False
basestations support	0.00166095913704	0.0000000000	1.0	False
wireless networking technology	0.00207134950522	0.0000000000	0.0	False
deployable	0.000690449835073	0.0000000000	0.0	False
calm and invisible computing	0.0	0.0000000000	2.0	False
prototype gave	0.00166095913704	0.0000000000	1.0	False
distance	0.000112068563615	0.1908675799	0.0	False
s.r	0.0	0.0000000000	0.0	False
including angle	0.00166095913704	0.0000000000	1.0	False
out of range	0.00140552387572	0.0000000000	1.58496250072	False
bits	0.00140552387572	0.0000000000	0.0	False
objects in the computation	0.0	0.0000000000	2.0	False
badge average inverse	0.00249143870556	0.0000000000	1.58496250072	False
regulator	0.00166095913704	0.0000000000	0.0	False
internetworking architecture	0.00166095913704	0.0000000000	1.0	False
background and development	0.00249143870556	0.0000000000	1.58496250072	False
return s equation	0.00249143870556	0.0000000000	1.58496250072	False
memory and cycles	0.00249143870556	0.0000000000	1.58496250072	False
badge signal strength measurements	0.0	0.0000000000	2.0	False
derived	0.000450562258836	0.0000000000	0.0	False
chooses not to reveal	0.0	0.0000000000	2.0	False
average inverse square stddev	0.0	0.0000000000	2.0	False
position data.8	0.00166095913704	0.0000000000	1.0	False
power system state	0.00249143870556	0.0000000000	1.58496250072	False
strength values based	0.00249143870556	0.0000000000	1.58496250072	False
boston	0.000246566082076	0.0000000000	0.0	False
indoors	0.000225281129418	0.0000000000	0.0	False
attenuation	0.000329307878048	0.0000000000	0.0	False
addition to absolute positions	0.0	0.0000000000	2.0	False
built on an opengl	0.0	0.0000000000	2.0	False
difference of squares	0.00249143870556	0.0000000000	1.58496250072	False
prototyping	0.000437366407095	0.0000000000	0.0	False
objects and people	0.00498287741112	0.0000000000	3.16992500144	False
signal strength from distance	0.0	0.0000000000	2.0	False
strength	0.000669353884062	0.3196635121	0.0	False
make minor design	0.00249143870556	0.0000000000	1.58496250072	False
position information	0.00101068119262	0.0000000000	1.0	False
living and perceptual	0.00249143870556	0.0000000000	1.58496250072	False
sensing technology based	0.000850196159437	0.0000000000	1.58496250072	False
firmware	0.000468507958575	0.0000000000	0.0	False
convergence algorithm	0.00166095913704	0.0000000000	1.0	False
laptop running our measurement	0.0	0.0000000000	2.0	False
location-sensing task	0.00166095913704	0.0000000000	1.0	False
transmit	0.000376896983364	0.0000000000	0.0	False
physically based	0.00166095913704	0.0000000000	1.0	False
canonical	0.00207134950522	0.0000000000	0.0	False
completed	0.000874732814189	0.0000000000	0.0	False
processing power	0.00093701591715	0.0000000000	1.0	False
devices that operate	0.00249143870556	0.0000000000	1.58496250072	False
general management architecture	0.00249143870556	0.0000000000	1.58496250072	False
transactions	0.000101001202329	0.0000000000	0.0	False
object	0.000725964956122	0.3980952381	0.0	False
techniques for position	0.00249143870556	0.0000000000	1.58496250072	False
motions sensors produce	0.00249143870556	0.0000000000	1.58496250072	False
person and emits	0.00249143870556	0.0000000000	1.58496250072	False
provide conclusive position	0.00249143870556	0.0000000000	1.58496250072	False
involving	0.000410390368181	0.0000000000	0.0	False
location-sensing technology	0.00332191827408	0.0000000000	2.0	False
two microsoft research	0.0	0.0000000000	1.58496250072	False
inconsistency	0.000608537692021	0.0000000000	0.0	False
sub	0.0	0.0000000000	0.0	False
power regulator	0.00166095913704	0.0000000000	1.0	False
working with gaetano borriello	0.0	0.0000000000	2.0	False
form of the packaging	0.0	0.0000000000	2.0	False
moved to slightly	0.00249143870556	0.0000000000	1.58496250072	False
partition	0.000312307981154	0.0000000000	0.0	False
360-degree infrared deathstar	0.0	0.0000000000	1.58496250072	False
badge average inverse square	0.0	0.0000000000	2.0	False
uniform and consistent	0.00249143870556	0.0000000000	1.58496250072	False
tech	0.000312307981154	0.0000000000	0.0	False
yield an absolute	0.00249143870556	0.0000000000	0.0	False
locate phones placing	0.00249143870556	0.0000000000	1.58496250072	False
research center	0.000820780736361	0.0000000000	1.0	False
consumer	0.000985434675385	0.0000000000	0.0	False
notion	0.000437366407095	0.0000000000	0.0	False
hands-free	0.000690449835073	0.0000000000	0.0	False
incorporate	0.000297336673648	0.0000000000	0.0	False
badge signal	0.00166095913704	0.0000000000	1.0	False
custom hardware design	0.00249143870556	0.0000000000	1.58496250072	False
data types	0.00138089967015	0.0000000000	1.0	False
integrated into a larger	0.0	0.0000000000	2.0	False
running our measurement	0.00249143870556	0.0000000000	0.0	False
wireless phone providers develop	0.0	0.0000000000	2.0	False
infrared	0.000450562258836	0.0000000000	0.0	False
implying	0.000550420101627	0.0000000000	0.0	False
determine tag	0.00121707538404	0.0000000000	1.0	False
screen capture	0.00166095913704	0.0000000000	1.0	False
omitted from this chart	0.0	0.0000000000	2.0	False
working with roy	0.00249143870556	0.0000000000	1.58496250072	False
place objects	0.00121707538404	0.0000000000	1.0	False
protocol	0.000753793966728	0.5588235294	0.0	False
server may be limited	0.0	0.0000000000	2.0	False
lessons	0.000505340596311	0.0000000000	0.0	False
interface or take action	0.0	0.0000000000	2.0	False
spoton is to create	0.0	0.0000000000	2.0	False
cellular phone	0.00110084020325	0.0000000000	1.0	False
location aware objects	0.00249143870556	0.0000000000	1.58496250072	False
appliances	0.000468507958575	0.0000000000	0.0	False
implementation	0.000226184391448	0.0000000000	0.0	False
undoubtedly	0.00083047956852	0.0000000000	0.0	False
systems that provide	0.00207134950522	0.0000000000	1.58496250072	False
tracking in support	0.00249143870556	0.0000000000	1.58496250072	False
custom signal strength analysis	0.0	0.0000000000	2.0	False
shows a screen capture	0.0	0.0000000000	2.0	False
air id interface	0.00249143870556	0.0000000000	1.58496250072	False
integrate	0.000258113236387	0.0000000000	0.0	False
adequate	0.000346056281086	0.0000000000	0.0	False
spread-spectrum ranging	0.00166095913704	0.0000000000	0.0	False
fixed api defined	0.00249143870556	0.0000000000	1.58496250072	False
power saving	0.00166095913704	0.0000000000	1.0	False
hours	0.000246566082076	0.0000000000	0.0	False
infrastructure throughout the ceilings	0.0	0.0000000000	2.0	False
basestation object tag ethernet	0.0	0.0000000000	2.0	False
scalable	0.000774339709162	0.0000000000	0.0	False
designed for workstation	0.00249143870556	0.0000000000	1.58496250072	False
developing similar systems	0.00249143870556	0.0000000000	1.58496250072	False
