keyphrase	tfidf	dispersion	cscore	keyword
location determination system	0.000651051638468	0.0000000000	1.58496250072	False
lack	0.000178828796974	0.0000000000	0.0	False
helpful feedback from users	0.0	0.0000000000	2.0	False
sufficient	0.000268243195461	0.0000000000	0.0	False
hakimi	0.000412076369705	0.0000000000	0.0	False
regions	0.000350772319068	0.0000000000	0.0	False
current wi-fi rss	0.00370868732734	0.0000000000	4.75488750216	False
probability	3.50514984442e-05	0.0000000000	0.0	False
implementation of this baseline	0.0	0.0000000000	2.0	False
classify	0.00029507147846	0.0000000000	0.0	False
query the fingerprint	0.00123622910911	0.0000000000	1.58496250072	False
position was inaccurate	0.00123622910911	0.0000000000	1.58496250072	False
multiple	8.4873436553e-05	0.0000000000	0.0	False
update the systems	0.0	0.0000000000	1.58496250072	False
ubiquitous systems	0.000685189792224	0.0000000000	1.0	False
future users	0.000824152739409	0.0000000000	1.0	False
instance-based approaches	0.000824152739409	0.0000000000	1.0	False
system anchors were reduced	0.0	0.0000000000	2.0	False
school	0.000181263910503	0.0000000000	0.0	False
users feedback	0.0	0.0000000000	1.0	False
students using the system	0.0	0.0000000000	2.0	False
number of users provide	0.0	0.0000000000	2.0	False
weight the first	0.00123622910911	0.0000000000	1.58496250072	False
starting accuracy	0.000824152739409	0.0000000000	1.0	False
vertex	0.000819340267558	0.0000000000	0.0	False
commons	0.000301950839565	0.0000000000	0.0	False
users could carry	0.00123622910911	0.0000000000	1.58496250072	False
vector	0.00047576126017	0.3223140496	0.0	False
performance is significantly	0.00123622910911	0.0000000000	1.58496250072	False
red	0.00108475055603	0.5492957746	0.0	False
affect	0.000189770531053	0.4171122995	0.0	False
location-related wi-fi rss	0.00123622910911	0.0000000000	1.58496250072	False
feedback can be generated	0.0	0.0000000000	2.0	False
number of users	0.00181170503739	0.0000000000	3.16992500144	False
described in the literature	0.0	0.0000000000	2.0	False
incrementally for future	0.00123622910911	0.0000000000	1.58496250072	False
reliable	0.000625900789408	0.5492957746	0.0	False
anchor point	0.0027407591689	0.4171122995	12.0	False
robustness when a large	0.0	0.0000000000	2.0	False
developed that dynamically	0.00123622910911	0.0000000000	1.58496250072	False
top-k system	0.000824152739409	0.0000000000	1.0	False
estimations	0.000281239707913	0.0000000000	0.0	False
define a system	0.0	0.0000000000	1.58496250072	False
distances are weighted	0.00123622910911	0.0000000000	1.58496250072	False
entity localization and tracking	0.0	0.0000000000	2.0	False
creates a temporary	0.00123622910911	0.0000000000	1.58496250072	False
situations where malicious	0.00123622910911	0.0000000000	1.58496250072	False
temporal-based variances	0.000824152739409	0.0000000000	1.0	False
minkov	0.000301950839565	0.0000000000	0.0	False
archive adequate system performance	0.0	0.0000000000	2.0	False
fulfillment to social	0.00123622910911	0.0000000000	1.58496250072	False
rigorous	0.000412076369705	0.0000000000	0.0	False
merge	0.000546226845039	0.0000000000	0.0	False
location-related wi-fi	0.000824152739409	0.0000000000	1.0	False
growing an organic indoor	0.0	0.0000000000	2.0	False
received but subsequent	0.00123622910911	0.0000000000	1.58496250072	False
based on their similarity	0.0	0.0000000000	2.0	False
blue	0.00172642778484	0.3007712082	0.0	False
employ	0.000128073428239	0.0000000000	0.0	False
merges all similar	0.00123622910911	0.0000000000	1.58496250072	False
user-suggested	0.000412076369705	0.0000000000	0.0	False
correct location and suggest	0.0	0.0000000000	2.0	False
euclidean	0.000128073428239	0.0000000000	0.0	False
en-2031a	0.000412076369705	0.0000000000	0.0	False
en-2031b	0.000412076369705	0.0000000000	0.0	False
accuracy increased	0.000824152739409	0.0000000000	1.0	False
contributed	0.000250745384096	0.0000000000	0.0	False
feedback was provided	0.00247245821823	0.0000000000	3.16992500144	False
user behaviour	0.00164830547882	0.0000000000	2.0	False
highly motivated to provide	0.0	0.0000000000	2.0	False
intensively trained	0.000824152739409	0.0000000000	1.0	False
user was then collected	0.0	0.0000000000	2.0	False
p-centres problem	0.000824152739409	0.0000000000	1.0	False
mentioned earlier	0.000407263897854	0.0000000000	1.0	False
mixed together to feed	0.0	0.0000000000	2.0	False
conduct	0.00016298789238	0.0000000000	0.0	False
relying	0.00016298789238	0.0000000000	0.0	False
suppose	0.000384220284718	0.0000000000	0.0	False
statistics are extracted	0.00123622910911	0.0000000000	1.58496250072	False
scanned	0.000140619853957	0.0000000000	0.0	False
implemented the proposed	0.00123622910911	0.0000000000	1.58496250072	False
multiple anchors	0.000685189792224	0.0000000000	1.0	False
gradually penetrated	0.000824152739409	0.0000000000	1.0	False
maximum values	0.000824152739409	0.0000000000	1.0	False
networking and services	0.00123622910911	0.0000000000	1.58496250072	False
penetrated into real	0.00123622910911	0.0000000000	1.58496250072	False
scan will generate	0.00123622910911	0.0000000000	1.58496250072	False
wireless network interface cards	0.0	0.0000000000	2.0	False
based indoor positioning system	0.0	0.0000000000	4.0	False
behaviours of users	0.00123622910911	0.0000000000	1.58496250072	False
divided into a grid	0.0	0.0000000000	2.0	False
four rounds	0.0	0.4401805869	5.0	False
system can be evaluated	0.0	0.0000000000	2.0	False
anchors at the beginning	0.0	0.0000000000	2.0	False
resulting anchor takes advantages	0.0	0.0000000000	2.0	False
random false	0.000824152739409	0.0000000000	1.0	False
choose to accept	0.00123622910911	0.0000000000	1.58496250072	False
improved from approximately 2.5m	0.0	0.0000000000	2.0	False
active	2.82911455177e-05	0.0000000000	0.0	False
finders	0.000250745384096	0.0000000000	0.0	False
nature of wi-fi	0.00123622910911	0.0000000000	1.58496250072	False
reply on the convergence	0.0	0.0000000000	2.0	False
cyclical	0.000412076369705	0.0000000000	0.0	False
fingerprint-based	0.000501490768192	0.0000000000	0.0	False
choice with a double	0.0	0.0000000000	2.0	False
proposed user feedback	0.00370868732734	0.0000000000	4.75488750216	False
euclidean distance	0.000281239707913	0.0000000000	0.0	False
fuj	0.00206038184852	0.0000000000	0.0	False
elaborate	0.000217017212823	0.0000000000	0.0	False
benign or malicious	0.00123622910911	0.0000000000	1.58496250072	False
cluster different user feedback	0.0	0.0000000000	2.0	False
phases of wi-fi	0.00123622910911	0.0000000000	1.58496250072	False
en-2018 en-2020	0.000824152739409	0.0000000000	1.0	False
anchor	0.00858549815244	0.2016963177	0.0	False
reliable user anchors	0.00123622910911	0.0000000000	1.58496250072	False
space between system	0.00123622910911	0.0000000000	1.58496250072	False
devised for integrating human-centric	0.0	0.0000000000	2.0	False
user-involved positioning	0.000824152739409	0.0000000000	1.0	False
procedure	0.000102228489456	0.0000000000	0.0	False
two aspects	0.0	0.0000000000	1.0	False
suitable	0.000156108531275	0.0000000000	0.0	False
valid candidate	0.000824152739409	0.0000000000	1.0	False
insufficient wi-fi	0.00164830547882	0.0000000000	2.0	False
true position information	0.00123622910911	0.0000000000	1.58496250072	False
auj	0.00247245821823	0.1703056769	0.0	False
abstract position information	0.00123622910911	0.0000000000	1.58496250072	False
figure	0.00052048904491	0.4237542151	0.0	False
accuracy and resolution	0.00123622910911	0.0000000000	1.58496250072	False
work and an overview	0.0	0.0000000000	2.0	False
explained	0.000122343835834	0.0000000000	0.0	False
variances in the rss	0.0	0.0000000000	2.0	False
system their estimations	0.00123622910911	0.0000000000	1.58496250072	False
testing and experimentation	0.00123622910911	0.0000000000	1.58496250072	False
factor gradually	0.000824152739409	0.0000000000	1.0	False
utilized as the weight	0.0	0.0000000000	2.0	False
feedback model luo	0.00123622910911	0.0000000000	1.58496250072	False
feedback illustrates the ability	0.0	0.0000000000	2.0	False
fully control	0.000824152739409	0.0000000000	1.0	False
impractical within a limited	0.0	0.0000000000	2.0	False
absorb new knowledge	0.00123622910911	0.0000000000	1.58496250072	False
point that minimizes	0.00123622910911	0.0000000000	1.58496250072	False
experimentation	0.000171709963049	0.0000000000	0.0	False
experiments and evaluations	0.00123622910911	0.0000000000	1.58496250072	False
submit	0.000546226845039	0.0000000000	0.0	False
feedback generates	0.000824152739409	0.0000000000	1.0	False
early phase consists	0.00123622910911	0.0000000000	1.58496250072	False
described the theoretic	0.0	0.0000000000	1.58496250072	False
wi-fi measurement	0.000824152739409	0.0000000000	2.0	False
10th annual	0.000685189792224	0.0000000000	1.0	False
user collaboration	0.00164830547882	0.0000000000	2.0	False
generate significant precision improvement	0.0	0.0000000000	2.0	False
folksonomy-like approach	0.0	0.0000000000	1.0	False
detect the environmental interference	0.0	0.0000000000	2.0	False
similar to an existing	0.0	0.0000000000	2.0	False
current wi-fi rss measurement	0.0	0.0000000000	4.0	False
wi-fi-capable devices makes	0.00123622910911	0.0000000000	1.58496250072	False
user anchor points aui	0.0	0.0000000000	4.0	False
investigate a new method	0.0	0.0000000000	2.0	False
user feedback for fast	0.0	0.0000000000	2.0	False
measurement vector	0.000685189792224	0.0000000000	1.0	False
type	4.48388350084e-05	0.0000000000	0.0	False
creates	0.000217017212823	0.0000000000	0.0	False
feedback contains information	0.00123622910911	0.0000000000	1.58496250072	False
en-2021b en-2021	0.000824152739409	0.0000000000	1.0	False
rss variance	0.00483121343305	0.2600000000	6.0	False
evolution speed	0.000824152739409	0.0000000000	1.0	False
measurement data to generate	0.0	0.0000000000	2.0	False
modify the system results	0.0	0.0000000000	2.0	False
en-2034 en-2040	0.000824152739409	0.0000000000	1.0	False
manufacture technologies in wireless	0.0	0.0000000000	2.0	False
conclusions	7.45366914782e-05	0.5270270270	0.0	False
rss fluctuation and obtain	0.0	0.0000000000	2.0	False
cambridge haeberlen	0.000824152739409	0.0000000000	1.0	False
aps that describe	0.00123622910911	0.0000000000	1.58496250072	False
provide correct	0.000824152739409	0.0000000000	1.0	False
international conference on mobile	0.0	0.3861386139	8.0	False
promotion mechanism	0.000824152739409	0.0000000000	1.0	False
positioning error and precision	0.0	0.0000000000	2.0	False
entity localization	0.000501490768192	0.0000000000	1.0	False
continual	0.000342594896112	0.0000000000	0.0	False
ward	0.00014753573923	0.0000000000	0.0	False
outdated	0.000342594896112	0.0000000000	0.0	False
first few instances	0.00123622910911	0.0000000000	1.58496250072	False
memorial university of newfoundland	0.0	0.0000000000	4.0	False
springer	0.000122343835834	0.0000000000	0.0	False
permits	0.000250745384096	0.0000000000	0.0	False
devices carried	0.000603901679131	0.0000000000	1.0	False
presentation	0.000171709963049	0.0000000000	0.0	False
work	0.00013440136264	0.2490421456	0.0	False
open access article	0.000752236152287	0.0000000000	1.58496250072	False
mob compu	0.00164830547882	0.0000000000	2.0	False
location-aware	0.000488963677141	0.0000000000	0.0	False
increasing velocity	0.000824152739409	0.0000000000	1.0	False
count is the number	0.0	0.0000000000	2.0	False
rss data provided	0.00123622910911	0.0000000000	1.58496250072	False
feedback overpowering	0.000824152739409	0.0000000000	1.0	False
fingerprint-based wi-fi	0.000824152739409	0.0000000000	1.0	False
location-related	0.000412076369705	0.0000000000	0.0	False
collecting user	0.000824152739409	0.0000000000	1.0	False
en-2017 en-2015 en-2011 en-2012	0.0	0.0000000000	2.0	False
illustrates the ability	0.00123622910911	0.0000000000	0.0	False
greater influence	0.000685189792224	0.0000000000	1.0	False
en-2022a	0.000412076369705	0.0000000000	0.0	False
self-correcting based	0.000824152739409	0.0000000000	1.0	False
precision of the baseline	0.0	0.0000000000	2.0	False
feedback system	0.000824152739409	0.0000000000	1.0	False
trained area	0.000824152739409	0.0000000000	1.0	False
naturally	0.00016298789238	0.0000000000	0.0	False
takes advantages	0.000824152739409	0.0000000000	1.0	False
motivated	0.000171709963049	0.0000000000	0.0	False
type of mobile	0.00123622910911	0.0000000000	1.58496250072	False
user into knowledgable	0.00123622910911	0.0000000000	1.58496250072	False
en-2035	0.000412076369705	0.0000000000	0.0	False
human-centric positioning	0.000824152739409	0.0000000000	1.0	False
vulnerability	0.000342594896112	0.0000000000	0.0	False
en-2032	0.000412076369705	0.0000000000	0.0	False
factor enable the system	0.0	0.0000000000	2.0	False
en-2021 en-2018 en-2020 en-2019	0.0	0.0000000000	2.0	False
achieved huge successes	0.00123622910911	0.0000000000	1.58496250072	False
en-2s03 en-2028 en-2029 en-2030	0.0	0.0000000000	2.0	False
predefined centres	0.000824152739409	0.0000000000	1.0	False
fairly disturbed	0.000824152739409	0.0000000000	1.0	False
end	0.000292959773234	0.5342465753	0.0	False
en-2030	0.000412076369705	0.0000000000	0.0	False
formed	0.00029507147846	0.0000000000	0.0	False
turn	0.000111782436911	0.0000000000	0.0	False
similar feedback	0.000824152739409	0.0000000000	1.0	False
prompt	0.000603901679131	0.0000000000	0.0	False
alterations are not uncommon	0.0	0.0000000000	2.0	False
feedback and negative feedback	0.0	0.0000000000	2.0	False
converted to a list	0.0	0.0000000000	2.0	False
en-2038	0.000412076369705	0.0000000000	0.0	False
methodology	0.000140619853957	0.0000000000	0.0	False
low	9.609978078e-05	0.4171122995	0.0	False
service provided	0.000824152739409	0.0000000000	1.0	False
en-2022 en-2024a	0.000824152739409	0.0000000000	1.0	False
authors contributed equally	0.00123622910911	0.0000000000	1.58496250072	False
manufacture technologies	0.000824152739409	0.0000000000	1.0	False
battat	0.000301950839565	0.0000000000	0.0	False
rps and rfk	0.00123622910911	0.0000000000	1.58496250072	False
avoid temporal-based variances	0.00123622910911	0.0000000000	1.58496250072	False
curves and blue curves	0.0	0.0000000000	2.0	False
authors declare	0.000546226845039	0.0000000000	1.0	False
article distributed	0.000501490768192	0.0000000000	1.0	False
earlier	0.000116924106356	0.0000000000	0.0	False
en-2037 en-2026 en-2027 en-2038	0.0	0.0000000000	2.0	False
high accuracy and resolution	0.0	0.0000000000	2.0	False
scan numbers for generating	0.0	0.0000000000	2.0	False
complicated	9.77726191103e-05	0.0000000000	0.0	False
time-varying	0.000232469365973	0.0000000000	0.0	False
real indoor	0.00137037958445	0.0000000000	2.0	False
system page	0.000824152739409	0.0000000000	1.0	False
broadcasting periods or severe	0.0	0.0000000000	2.0	False
precision is significantly	0.00123622910911	0.0000000000	1.58496250072	False
users whenever its confidence	0.0	0.0000000000	2.0	False
field tests	0.00120780335826	0.0000000000	2.0	False
system integrating	0.000824152739409	0.0000000000	1.0	False
computing and information sciences	0.0	0.7090909091	48.0	False
mentioned figure	0.000685189792224	0.0000000000	1.0	False
experimental field	0.00247245821823	0.0000000000	3.0	False
fingerprint similarity	0.0027407591689	0.0000000000	3.0	False
cluster each user	0.00123622910911	0.0000000000	1.58496250072	False
effective	0.000123168865819	0.0000000000	0.0	False
training area	0.022252123964	0.3404461688	44.0	False
user promotion	0.000824152739409	0.0000000000	1.0	False
propose a wi-fi	0.00123622910911	0.0000000000	1.58496250072	False
originally used in support	0.0	0.0000000000	2.0	False
situations where users	0.00123622910911	0.0000000000	1.58496250072	False
feedback and could bring	0.0	0.0000000000	2.0	False
indoor positioning systems based	0.0	0.0000000000	2.0	False
user rejects the position	0.0	0.0000000000	2.0	False
chosen as the top-k	0.0	0.0000000000	2.0	False
planning phases	0.000824152739409	0.0000000000	1.0	False
algorithms	9.82410475907e-05	0.0000000000	0.0	False
sampling period	0.00164830547882	0.0000000000	2.0	False
positioning process	0.00163868053512	0.0000000000	3.0	False
indoor positioning using human-centric	0.0	0.0000000000	4.0	False
august	0.000111782436911	0.0000000000	0.0	False
wi-fi location systems	0.00123622910911	0.0000000000	1.58496250072	False
infrastructure is found	0.00123622910911	0.0000000000	1.58496250072	False
hoeber2 and yuanzhu	0.00123622910911	0.0000000000	1.58496250072	False
chance of either providing	0.0	0.0000000000	2.0	False
work was funded	0.00123622910911	0.0000000000	1.58496250072	False
updating through user feedback	0.0	0.0000000000	2.0	False
wi-fi fingerprinting indoor positioning	0.0	0.0000000000	4.0	False
react	0.000412076369705	0.0000000000	0.0	False
generate an rss fingerprint	0.0	0.0000000000	2.0	False
continuously adapt	0.000824152739409	0.0000000000	1.0	False
results via placing	0.00123622910911	0.0000000000	1.58496250072	False
suppose the system delivers	0.0	0.0000000000	2.0	False
summarized	0.000134150475334	0.0000000000	0.0	False
vary	8.16997792872e-05	0.0000000000	0.0	False
average positioning error yielded	0.0	0.0000000000	2.0	False
end users for free	0.0	0.0000000000	2.0	False
nserc discovery grants held	0.0	0.0000000000	2.0	False
malicious users should exist	0.0	0.0000000000	2.0	False
model-based	0.000181263910503	0.0000000000	0.0	False
assigned low compensation power	0.0	0.0000000000	2.0	False
conference on mobile computing	0.0	0.0000000000	2.0	False
denotes	0.000122343835834	0.0000000000	0.0	False
real environment	0.000546226845039	0.0000000000	1.0	False
geometric centre	0.00164830547882	0.0000000000	2.0	False
wlan	0.000187012837575	0.0000000000	0.0	False
users suggested position	0.0	0.0000000000	1.58496250072	False
wi-fi scans to evaluate	0.0	0.0000000000	2.0	False
feedback from users	0.00370868732734	0.0000000000	4.75488750216	False
entire implementation and experiments	0.0	0.0000000000	2.0	False
previous section	0.000223564873821	0.0000000000	1.0	False
en-2017 en-2015	0.000824152739409	0.0000000000	1.0	False
clustering algorithms to filter	0.0	0.0000000000	2.0	False
step is to collect	0.0	0.0000000000	2.0	False
system is considered	0.00102778468834	0.0000000000	1.58496250072	False
collaborative feedback model evaluation	0.0	0.0000000000	2.0	False
retaining the copyright	0.00123622910911	0.0000000000	1.58496250072	False
increased as more user	0.0	0.0000000000	2.0	False
denoted	0.00139467928633	0.3007712082	0.0	False
top-k	0.00445373364946	0.2516129032	0.0	False
depot	0.000412076369705	0.0000000000	0.0	False
information regarding the actual	0.0	0.0000000000	2.0	False
hallways for training	0.00123622910911	0.0000000000	1.58496250072	False
scan the rss	0.00123622910911	0.0000000000	1.58496250072	False
gaussian rbf	0.00164830547882	0.0000000000	2.0	False
distribution calculated	0.000685189792224	0.0000000000	1.0	False
baseline method	0.000824152739409	0.0000000000	1.0	False
results within the non-training	0.0	0.0000000000	2.0	False
fingerprint summarized	0.000824152739409	0.0000000000	1.0	False
eventually	0.000191825309426	0.0000000000	0.0	False
train the system	0.00102778468834	0.0000000000	1.58496250072	False
affected	8.94143984869e-05	0.0000000000	0.0	False
step utilizes the information	0.0	0.0000000000	2.0	False
interesting ways	0.000824152739409	0.0000000000	1.0	False
points aui and auj	0.0	0.0000000000	4.0	False
learn from user	0.00123622910911	0.0000000000	1.58496250072	False
methodology as the previous	0.0	0.0000000000	2.0	False
break	0.000203631948927	0.0000000000	0.0	False
due to the diversity	0.0	0.0000000000	2.0	False
production environments	0.000685189792224	0.0000000000	1.0	False
conference on pervasive computing	0.0	0.0000000000	2.0	False
incorrect or malicious feedback	0.0	0.0000000000	2.0	False
effects	0.000222744908855	0.5270270270	0.0	False
en-2039 en-2035 en-2034	0.00123622910911	0.0000000000	1.58496250072	False
feedback in fingerprint-based	0.00123622910911	0.0000000000	1.58496250072	False
grid space	0.00329661095764	0.4171122995	4.0	False
address in fingerprint	0.00123622910911	0.0000000000	1.58496250072	False
newly create user	0.00123622910911	0.0000000000	1.58496250072	False
degree of system	0.00123622910911	0.0000000000	1.58496250072	False
ability of gaussian	0.00123622910911	0.0000000000	1.58496250072	False
reliable as more rss	0.0	0.0000000000	2.0	False
positioning information shared	0.00123622910911	0.0000000000	1.58496250072	False
set smaller	0.000824152739409	0.0000000000	1.0	False
recovered from the low	0.0	0.0000000000	2.0	False
targets to locate	0.00123622910911	0.0000000000	1.58496250072	False
feedback to benefit	0.00123622910911	0.0000000000	1.58496250072	False
tested and evaluated	0.000905852518696	0.0000000000	1.58496250072	False
wireless local	0.000651951569521	0.0000000000	2.0	False
process and ongoing	0.00123622910911	0.0000000000	1.58496250072	False
variance for this fingerprint	0.0	0.0000000000	2.0	False
funded by scholarships	0.00123622910911	0.0000000000	1.58496250072	False
likelihood by updating	0.00123622910911	0.0000000000	1.58496250072	False
wider variety of user	0.0	0.0000000000	2.0	False
robust and efficient	0.00247245821823	0.0000000000	3.16992500144	False
reasonable	0.00032067504805	0.0000000000	0.0	False
rss fluctuations	0.000685189792224	0.0000000000	1.0	False
en-2020 en-2019 en-2014	0.00123622910911	0.0000000000	1.58496250072	False
number of different scenarios	0.0	0.0000000000	2.0	False
en-2024 en-2s04	0.000824152739409	0.0000000000	1.0	False
fingerprinting-based positioning	0.000501490768192	0.0000000000	1.0	False
interfering	0.000273113422519	0.0000000000	0.0	False
real indoor environments	0.00247245821823	0.0000000000	3.16992500144	False
users provide	0.00247245821823	0.0000000000	3.0	False
user knowledgable	0.000824152739409	0.0000000000	1.0	False
interference from human	0.00123622910911	0.0000000000	1.58496250072	False
yielding fairly good system	0.0	0.0000000000	2.0	False
top-k anchors	0.00824152739409	0.2200902935	10.0	False
fairly	0.00029507147846	0.0000000000	0.0	False
generate different rss data	0.0	0.0000000000	2.0	False
principles	8.54828915549e-05	0.0000000000	0.0	False
january	0.000134150475334	0.0000000000	0.0	False
effect introduced	0.000824152739409	0.0000000000	1.0	False
match the true position	0.0	0.0000000000	2.0	False
productivity and goal	0.00123622910911	0.0000000000	1.58496250072	False
real life	0.00120780335826	0.0000000000	2.0	False
database for each type	0.0	0.0000000000	2.0	False
feedback reduces the trustworthiness	0.0	0.0000000000	2.0	False
domain and refined	0.00123622910911	0.0000000000	1.58496250072	False
temporary	0.00181170503739	0.3979591837	0.0	False
baseline	0.00534679541738	0.3679245283	0.0	False
note that the non-training	0.0	0.0000000000	2.0	False
number greater than four	0.0	0.0000000000	2.0	False
order to carefully	0.00123622910911	0.0000000000	1.58496250072	False
upper limit	0.000603901679131	0.0000000000	1.0	False
rss data	0.00418444858751	0.4105263158	9.0	False
network	6.58741678216e-05	0.0000000000	0.0	False
proposed user	0.00247245821823	0.0000000000	2.0	False
en-2014 en-2016 en-2017 en-2015	0.0	0.0000000000	2.0	False
anchors as negative feedback	0.0	0.0000000000	2.0	False
characteristic	0.000111782436911	0.0000000000	0.0	False
en-2031a en-2031c en-2031b en-2024	0.0	0.0000000000	2.0	False
environments may result	0.00123622910911	0.0000000000	1.58496250072	False
marginally worse	0.000824152739409	0.0000000000	1.0	False
e.g	0.0	0.4401805869	0.0	False
order to continuously	0.00123622910911	0.0000000000	1.58496250072	False
method	5.3843694301e-05	0.0000000000	0.0	False
insufficient wi-fi rss data	0.0	0.0000000000	4.0	False
cluster different user	0.00123622910911	0.0000000000	0.0	False
problem domain	0.00120780335826	0.0000000000	2.0	False
precision	0.00249773650039	0.2392638037	0.0	False
significant positioning errors	0.00123622910911	0.0000000000	1.58496250072	False
adaptation	0.000217017212823	0.0000000000	0.0	False
size	0.000140205993777	0.4171122995	0.0	False
positioning	0.00209082808712	0.3786407767	0.0	False
occurs	0.000116924106356	0.0000000000	0.0	False
baseline system was calculated	0.0	0.0000000000	2.0	False
turning	0.000232469365973	0.0000000000	0.0	False
ranking these anchors based	0.0	0.0000000000	2.0	False
devised for integrating	0.00123622910911	0.0000000000	0.0	False
candidate	0.000281239707913	0.0000000000	0.0	False
utilize	0.00016298789238	0.0000000000	0.0	False
system results	0.00137037958445	0.0000000000	1.0	False
blue and green	0.00123622910911	0.0000000000	1.58496250072	False
utilizes the information	0.00123622910911	0.0000000000	1.58496250072	False
solution	3.50514984442e-05	0.0000000000	0.0	False
feedback is integrated	0.00123622910911	0.0000000000	1.58496250072	False
worse	0.00016298789238	0.0000000000	0.0	False
corrects	0.000342594896112	0.0000000000	0.0	False
training	0.00408498896436	0.3474697078	0.0	False
voronoi diagram	0.000685189792224	0.0000000000	1.0	False
hand	7.48204181816e-05	0.0000000000	0.0	False
evaluations of the proposed	0.0	0.0000000000	2.0	False
publication	0.000140619853957	0.0000000000	0.0	False
anchor aui is first	0.0	0.0000000000	2.0	False
providing negative	0.000824152739409	0.0000000000	1.0	False
negative feedback received	0.00123622910911	0.0000000000	1.58496250072	False
recovering	0.000824152739409	0.0000000000	0.0	False
position of the device	0.0	0.0000000000	2.0	False
system anchor asi	0.00247245821823	0.0000000000	3.16992500144	False
inexpensive	0.00014753573923	0.0000000000	0.0	False
system only prompts	0.00123622910911	0.0000000000	1.58496250072	False
defined as a vector	0.0	0.0000000000	2.0	False
framework is endowed	0.00123622910911	0.0000000000	1.58496250072	False
filter	7.80542656373e-05	0.0000000000	0.0	False
increases until it reaches	0.0	0.0000000000	2.0	False
disturbed	0.000342594896112	0.0000000000	0.0	False
iphone	0.000697408097919	0.0000000000	0.0	False
characteristics of the current	0.0	0.0000000000	2.0	False
signal propagation introduced	0.00123622910911	0.0000000000	1.58496250072	False
benefit subsequent users	0.00123622910911	0.0000000000	1.58496250072	False
conducted	0.000735298013585	0.4105263158	0.0	False
positioning is essentially	0.00123622910911	0.0000000000	1.58496250072	False
indoor location system	0.000575475928279	0.0000000000	1.58496250072	False
treated	0.00016298789238	0.0000000000	0.0	False
fairly good	0.000501490768192	0.0000000000	1.0	False
appl math	0.000824152739409	0.0000000000	1.0	False
features	0.000258676006966	0.5270270270	0.0	False
description about the current	0.0	0.0000000000	2.0	False
infrastructure for indoor positioning	0.0	0.0000000000	2.0	False
location fingerprinting	0.00059014295692	0.0000000000	2.0	False
probability of generating	0.00123622910911	0.0000000000	1.58496250072	False
evaluations represents	0.000824152739409	0.0000000000	1.0	False
likelihood value	0.0	0.0000000000	1.0	False
trusting	0.000342594896112	0.0000000000	0.0	False
production	0.000217017212823	0.0000000000	0.0	False
large error due	0.00123622910911	0.0000000000	1.58496250072	False
start by first	0.00123622910911	0.0000000000	1.58496250072	False
determination system	0.000434034425645	0.0000000000	1.0	False
percentage of confidence	0.0148347493094	0.3497757848	19.0195500087	False
two-step process	0.000824152739409	0.0000000000	1.0	False
en-2019 en-2014 en-2016	0.00123622910911	0.0000000000	1.58496250072	False
due to complicated	0.00102778468834	0.0000000000	1.58496250072	False
