keyphrase	tfidf	dispersion	cscore	keyword
determination method	0.000895410963299	0.0000000000	1.0	False
phones	0.000225180479731	0.0000000000	0.0	False
5.12s	0.000793604993084	0.0000000000	0.0	False
estimate movement detection	0.00238081497925	0.0000000000	1.58496250072	False
estimates	8.6353710047e-05	0.0000000000	0.0	False
shut	0.000793604993084	0.0000000000	0.0	False
location of gps enabled	0.0	0.0000000000	2.0	False
obtain and use fresh	0.0	0.0000000000	2.0	False
two rooms of size	0.0	0.0000000000	2.0	False
conclusion and future	0.00117650520608	0.0000000000	1.58496250072	False
probability mass	0.00131958559213	0.0000000000	1.0	False
machines	0.00110829109276	0.0000000000	0.0	False
theory	0.000196878650736	0.0000000000	0.0	False
established	0.000270815378971	0.0000000000	0.0	False
classification problem	0.00105196119809	0.0000000000	1.0	False
measure to deviate enormously	0.0	0.0000000000	2.0	False
estimate for duration	0.00238081497925	0.0000000000	1.58496250072	False
fact	0.000100666510604	0.0000000000	0.0	False
method to change	0.00238081497925	0.0000000000	1.58496250072	False
contributed	0.000482902693386	0.0000000000	0.0	False
adhoc	0.000581517678669	0.0000000000	0.0	False
wegdam	0.000793604993084	0.0000000000	0.0	False
establishes	0.000659792796064	0.0000000000	0.0	False
contextual information	0.00232607071468	0.0000000000	2.0	False
increasing	6.30664537172e-05	0.0000000000	0.0	False
denote the set	0.00197937838819	0.0000000000	1.58496250072	False
frequency of received measurements	0.0	0.0000000000	2.0	False
y.-c	0.0	0.0000000000	0.0	False
coverage and partial sensor	0.0	0.0000000000	2.0	False
accurate indoor location	0.00157794179714	0.0000000000	1.58496250072	False
gpscapable mobile	0.00158720998617	0.0000000000	1.0	False
system where remote	0.00238081497925	0.0000000000	1.58496250072	False
scans for paging	0.00238081497925	0.0000000000	1.58496250072	False
approximates the location	0.00238081497925	0.0000000000	1.58496250072	False
systems capture	0.00131958559213	0.0000000000	1.0	False
user terminals	0.00158720998617	0.0000000000	1.0	False
terms our location determination	0.0	0.0000000000	2.0	False
telin.nl	0.0	0.0000000000	0.0	False
number of paradigm shifts	0.0	0.0000000000	2.0	False
active	5.44850323715e-05	0.0000000000	0.0	False
deal with a time-variant	0.0	0.0000000000	2.0	False
inquiry responses	0.00232607071468	0.0000000000	2.0	False
length of 5.12s	0.00238081497925	0.0000000000	1.58496250072	False
obtained	0.000469824516452	0.6250000000	0.0	False
evaluate the performance	0.0010472714891	0.0000000000	1.58496250072	False
solution we conducted	0.00238081497925	0.0000000000	1.58496250072	False
adopted an irr	0.00238081497925	0.0000000000	1.58496250072	False
telin.nl robert.degroote @ telin.nl	0.0	0.0000000000	2.0	False
generally requires	0.00158720998617	0.0000000000	1.0	False
reports	0.000205859348735	0.0000000000	0.0	False
hilbert space	0.00131958559213	0.0000000000	1.0	False
integrate smoothly with existing	0.0	0.0000000000	2.0	False
two modes	0.0	0.0000000000	2.0	False
resurrected	0.000793604993084	0.0000000000	0.0	False
figure	0.000656740617284	0.2501645820	0.0	False
mobility	0.000150322269112	0.0000000000	0.0	False
test day	0.00317441997233	0.0000000000	2.0	False
localization systems	0.000900721918924	0.0000000000	2.0	False
movement	0.000130673100326	0.0000000000	0.0	False
bargh robert de groote	0.0	0.0000000000	2.0	False
inquiry response	0.00348910607201	0.0000000000	5.0	False
room of the bluetooth	0.0	0.0000000000	2.0	False
deviate enormously	0.00158720998617	0.0000000000	0.0	False
presents	0.000150322269112	0.0000000000	0.0	False
method in two	0.0	0.0000000000	1.58496250072	False
fact that users pcs	0.0	0.0000000000	2.0	False
fingerprint of a target	0.0	0.0000000000	2.0	False
inquirers	0.00238081497925	0.0000000000	0.0	False
non-deterministically	0.000793604993084	0.0000000000	0.0	False
depicts accuracy	0.00158720998617	0.0000000000	1.0	False
techniques process	0.00158720998617	0.0000000000	1.0	False
retrieves	0.000525980599045	0.0000000000	0.0	False
carried out	0.00135108287839	0.0000000000	3.0	False
inquiry packets	0.00158720998617	0.0000000000	1.0	False
type	0.000259061130141	0.0000000000	0.0	False
system to estimate	0.00125383998945	0.0000000000	1.58496250072	False
requires prior specific	0.00117650520608	0.0000000000	0.0	False
infrastructure and system	0.00238081497925	0.0000000000	1.58496250072	False
main	0.000172707420094	0.0000000000	0.0	False
standardized	0.000482902693386	0.0000000000	0.0	False
successful	0.000284134466131	0.0000000000	0.0	False
defined as the frequency	0.0	0.0000000000	2.0	False
determine location	0.00193161077354	0.0000000000	2.0	False
international conference on mobile	0.0	0.0000000000	6.0	False
journal of ieee pervasive	0.0	0.0000000000	2.0	False
phone	0.0	0.0000000000	0.0	False
measure in that jsd	0.0	0.0000000000	2.0	False
real-time	0.000118603533341	0.0000000000	0.0	False
provide	2.71393727068e-05	0.0000000000	0.0	False
device in room-1	0.00238081497925	0.0000000000	1.58496250072	False
top-1 or top-2	0.00238081497925	0.0000000000	1.58496250072	False
springer	0.000235618167235	0.0000000000	0.0	False
bottom two	0.0	0.0000000000	1.0	False
dongles compatible	0.00158720998617	0.0000000000	1.0	False
work	0.000141185116922	0.5714285714	0.0	False
fuglede	0.000659792796064	0.0000000000	0.0	False
interesting research	0.00158720998617	0.0000000000	1.0	False
top-1 estimate for duration	0.0	0.0000000000	2.0	False
partial coverage	0.009523259917	0.4225352113	6.0	False
performance is shown	0.00238081497925	0.0000000000	1.58496250072	False
irr in the room	0.0	0.0000000000	2.0	False
applications distributed general terms	0.0	0.0000000000	2.0	False
publish-subscribe system where remote	0.0	0.0000000000	2.0	False
give	0.000118603533341	0.0000000000	0.0	False
signals non-deterministically	0.00158720998617	0.0000000000	1.0	False
window of wl seconds	0.0	0.0000000000	2.0	False
room irr	0.00158720998617	0.0000000000	1.0	False
solution by carrying out	0.0	0.0000000000	2.0	False
approaches is presented	0.00197937838819	0.0000000000	1.58496250072	False
times	0.000252265814869	0.5555555556	0.0	False
preferably	0.000581517678669	0.0000000000	0.0	False
change of training data	0.0	0.0000000000	2.0	False
extension to examine	0.00238081497925	0.0000000000	1.58496250072	False
end	0.000112840413042	0.0000000000	0.0	False
aims at determining location	0.0	0.0000000000	2.0	False
graphs the training periods	0.0	0.0000000000	2.0	False
discoverable target	0.00158720998617	0.0000000000	1.0	False
bluetooth enabled	0.00116303535734	0.0000000000	1.0	False
updated training	0.00158720998617	0.0000000000	1.0	False
location estimation location estimate	0.0	0.0000000000	2.0	False
room and a room	0.0	0.0000000000	2.0	False
control mechanism	0.00158720998617	0.0000000000	1.0	False
fingerprint detection location	0.00238081497925	0.0000000000	1.58496250072	False
opportunity	0.000298441024462	0.0000000000	0.0	False
minimized	0.000369430364254	0.0000000000	0.0	False
retrieves information	0.00158720998617	0.0000000000	1.0	False
hardware installation	0.00131958559213	0.0000000000	1.0	False
existing localization approaches	0.00238081497925	0.0000000000	1.58496250072	False
process must have minimum	0.0	0.0000000000	2.0	False
robert.degroote @ telin.nl provoked	0.0	0.0000000000	2.0	False
meaningful	0.00041794666315	0.0000000000	0.0	False
rss of inquiry	0.00238081497925	0.0000000000	1.58496250072	False
location sensing	0.000300644538223	0.0000000000	1.0	False
discover the device	0.00238081497925	0.0000000000	1.58496250072	False
based approach for two	0.0	0.0000000000	2.0	False
empirical binary	0.00158720998617	0.0000000000	1.0	False
bluelon	0.000525980599045	0.0000000000	0.0	False
effective	0.000355810600023	0.0000000000	0.0	False
propagation which is required	0.0	0.0000000000	2.0	False
maintain	0.000516712410013	0.0000000000	0.0	False
algorithms	6.30664537172e-05	0.0000000000	0.0	False
buildings with overlapping	0.00238081497925	0.0000000000	1.58496250072	False
ethernet	0.000541630757943	0.0000000000	0.0	False
deployable indoor	0.00158720998617	0.0000000000	1.0	False
order	2.35308528203e-05	0.0000000000	0.0	False
test results and shows	0.0	0.0000000000	2.0	False
dongles compatible with bluetooth	0.0	0.0000000000	2.0	False
interpretation	0.000330690847756	0.0000000000	0.0	False
office	0.000830224733388	0.4501607717	0.0	False
distance for bluetooth	0.00238081497925	0.0000000000	1.58496250072	False
june-2 july	0.00158720998617	0.0000000000	1.0	False
conference on mobile computing	0.0	0.0000000000	2.0	False
responsive	0.000482902693386	0.0000000000	0.0	False
null the bluetooth	0.00238081497925	0.0000000000	1.58496250072	False
two rooms	0.0	0.0000000000	2.0	False
approaches and our bluetooth	0.0	0.0000000000	2.0	False
personal	0.000107244363452	0.0000000000	0.0	False
fix	0.000330690847756	0.0000000000	0.0	False
make digital	0.000784336804052	0.0000000000	1.0	False
run so-called	0.00158720998617	0.0000000000	1.0	False
variance of irr measurements	0.0	0.0000000000	2.0	False
mobile device	0.000574191532191	0.0000000000	15.0	False
eventually	0.000369430364254	0.0000000000	0.0	False
window size	0.00315588359427	0.0000000000	7.0	False
combination	0.000237207066682	0.0000000000	0.0	False
management framework	0.00131958559213	0.0000000000	1.0	False
selfreferencing	0.000793604993084	0.0000000000	0.0	False
coworkers in our office	0.0	0.0000000000	2.0	False
average of irr	0.00238081497925	0.0000000000	1.58496250072	False
neighboring rooms have bluetooth	0.0	0.0000000000	2.0	False
effects	0.000107244363452	0.0000000000	0.0	False
sensor information	0.00116303535734	0.0000000000	1.0	False
sensor coverage	0.0047616299585	0.0000000000	3.0	False
results based	0.00131958559213	0.0000000000	1.0	False
freeband	0.00158720998617	0.0000000000	0.0	False
divided into two categories	0.0	0.0000000000	2.0	False
netherlands	0.000965805386772	0.0000000000	0.0	False
main system components	0.00238081497925	0.0000000000	1.58496250072	False
accurate model of indoor	0.0	0.0000000000	2.0	False
multiple bluetooth dongles	0.00238081497925	0.0000000000	1.58496250072	False
task of the bluetooth	0.0	0.0000000000	2.0	False
out at points	0.00238081497925	0.0000000000	1.58496250072	False
feature of commercial mobile	0.0	0.0000000000	2.0	False
dongles	0.0164948199016	0.2819956616	0.0	False
top-1	0.00555523495159	0.3580562660	0.0	False
cmf	0.00317441997233	0.4347826087	0.0	False
commercial mobile	0.00158720998617	0.0000000000	1.0	False
selfreferencing to cross-referencing	0.00238081497925	0.0000000000	1.58496250072	False
higher	0.000117456129113	0.0000000000	0.0	False
estimate of the target	0.0	0.0000000000	2.0	False
background information over existing	0.0	0.0000000000	2.0	False
localization solution	0.00420784479236	0.4347826087	4.0	False
bluetooth v1.2 standard	0.00238081497925	0.0000000000	1.58496250072	False
series	0.000172200393688	0.0000000000	0.0	False
correct location estimate	0.00197937838819	0.0000000000	1.58496250072	False
area of research	0.00157794179714	0.0000000000	1.58496250072	False
solution	0.00141759627762	0.3502919099	0.0	False
training data	0.00417817434246	0.3988603989	7.0	False
combining	0.000180081087611	0.0000000000	0.0	False
inquiry result	0.00158720998617	0.0000000000	1.0	False
aid the location determination	0.0	0.0000000000	2.0	False
inquiry has completed	0.00238081497925	0.0000000000	1.58496250072	False
literature	0.000225180479731	0.0000000000	0.0	False
network	0.000296018332517	0.2972399151	0.0	False
realtime	0.000482902693386	0.0000000000	0.0	False
fingerprint that best resembles	0.0	0.0000000000	2.0	False
localizing the same reference	0.0	0.0000000000	2.0	False
vector	0.000101805970216	0.0000000000	0.0	False
bluetooth based solutions rely	0.0	0.0000000000	2.0	False
metal bookshelf	0.00158720998617	0.0000000000	1.0	False
independence	0.000369430364254	0.0000000000	0.0	False
lateration and angulation	0.00125383998945	0.0000000000	1.58496250072	False
performance indications are shown	0.0	0.0000000000	2.0	False
barrier	0.00044770548165	0.0000000000	0.0	False
system distinguishes	0.00158720998617	0.0000000000	1.0	False
standard	6.9130591293e-05	0.0000000000	0.0	False
small	3.45652956465e-05	0.0000000000	0.0	False
obtaining rrs	0.00158720998617	0.0000000000	1.0	False
training	0.00503497759487	0.1532567050	0.0	False
sensors	0.000202513753946	0.0000000000	0.0	False
bluetooth localization system architecture	0.0	0.0000000000	2.0	False
information over existing localization	0.0	0.0000000000	2.0	False
telin.nl robert.degroote	0.0	0.0000000000	1.0	False
context source	0.00158720998617	0.0000000000	1.0	False
discovered by every bluetooth	0.0	0.0000000000	2.0	False
dutch government under contract	0.0	0.0000000000	2.0	False
measurements were carried out	0.0	0.0000000000	2.0	False
full bluetooth	0.00158720998617	0.0000000000	1.0	False
defined as a vector	0.0	0.0000000000	2.0	False
inquirers or a higher	0.0	0.0000000000	2.0	False
part of this work	0.0	0.0000000000	2.0	False
user	0.0003813952266	0.5166051661	0.0	False
pcs of users	0.00238081497925	0.0000000000	1.58496250072	False
connection with the scanning	0.0	0.0000000000	2.0	False
target data to collect	0.0	0.0000000000	2.0	False
scanning device	0.00158720998617	0.0000000000	3.0	False
rank	0.000895410963299	0.0000000000	0.0	False
floors	0.000258356205006	0.0000000000	0.0	False
determination system	0.0008358933263	0.0000000000	0.0	False
density of bluetooth sensors	0.0	0.0000000000	2.0	False
training periods are chosen	0.0	0.0000000000	2.0	False
devices relies	0.00158720998617	0.0000000000	1.0	False
fingerprints indicate the spatial	0.0	0.0000000000	2.0	False
interesting	0.000493886482327	0.0000000000	0.0	False
comparing their observed fingerprints	0.0	0.0000000000	2.0	False
similarly	0.000329257654885	0.0000000000	0.0	False
indoor localization systems	0.00125383998945	0.0000000000	1.58496250072	False
top	0.000823144137212	0.4651162791	0.0	False
finding the room	0.00238081497925	0.0000000000	1.58496250072	False
needed	6.75045846486e-05	0.0000000000	0.0	False
percentage	0.000739957830184	0.0000000000	0.0	False
fee provided that copies	0.0	0.0000000000	2.0	False
remote	0.000450360959462	0.0000000000	0.0	False
digital or hard copies	0.0	0.0000000000	2.0	False
sensitive to training	0.00238081497925	0.0000000000	1.58496250072	False
relies on bluetooth	0.00238081497925	0.0000000000	1.58496250072	False
data obtained	0.00116303535734	0.0000000000	1.0	False
fact that users	0.0	0.0000000000	0.0	False
locations and localize	0.00238081497925	0.0000000000	1.58496250072	False
effective solution to determine	0.0	0.0000000000	2.0	False
model of indoor	0.00174455303601	0.0000000000	1.58496250072	False
task	0.000235618167235	0.0000000000	0.0	False
full and partial converge	0.0	0.0000000000	2.0	False
network-based approach	0.00131958559213	0.0000000000	1.0	False
function of localization window	0.0	0.0000000000	2.0	False
scanning devices can choose	0.0	0.0000000000	2.0	False
target	0.00516772378972	0.5696202532	0.0	False
showed	0.000196878650736	0.0000000000	0.0	False
categories and subject descriptors	0.0	0.0000000000	2.0	False
device for training	0.00197937838819	0.0000000000	1.58496250072	False
database	7.20471517162e-05	0.0000000000	0.0	False
enabled	0.000516712410013	0.0000000000	0.0	False
put a target	0.00238081497925	0.0000000000	1.58496250072	False
project	0.000188297229391	0.0000000000	0.0	False
characteristics used for fingerprinting	0.0	0.0000000000	2.0	False
deployment of wireless	0.00197937838819	0.0000000000	1.58496250072	False
design	0.000153398377401	0.0000000000	0.0	False
scans	0.000706854501705	0.0000000000	0.0	False
solely	0.000392168402026	0.0000000000	0.0	False
sever multi-path	0.00158720998617	0.0000000000	1.0	False
common feature of mobile	0.0	0.0000000000	2.0	False
obtained using dedicated	0.00238081497925	0.0000000000	1.58496250072	False
obtain these fingerprints	0.00238081497925	0.0000000000	1.58496250072	False
localization system architecture	0.00238081497925	0.0000000000	0.0	False
bluetooth based indoor localization	0.0	0.0000000000	2.0	False
indoors	0.000430556598695	0.0000000000	0.0	False
established between the two	0.0	0.0000000000	2.0	False
bluetooth based localization solution	0.0	0.0000000000	2.0	False
propagation using accurate	0.00197937838819	0.0000000000	1.58496250072	False
desktop pcs	0.00158720998617	0.0000000000	1.0	False
partial bluetooth	0.00158720998617	0.0000000000	1.0	False
lateration and angulation techniques	0.0	0.0000000000	2.0	False
system determines	0.00131958559213	0.0000000000	1.0	False
v1.2 standard	0.00158720998617	0.0000000000	0.0	False
systems distributed applications distributed	0.0	0.0000000000	2.0	False
based approaches	0.00116303535734	0.0000000000	1.0	False
terminal upgrade has guided	0.0	0.0000000000	2.0	False
require establishing any connectivity	0.0	0.0000000000	2.0	False
effect of partial bluetooth	0.0	0.0000000000	2.0	False
set in each hour	0.0	0.0000000000	2.0	False
system architecture	0.00193161077354	0.0000000000	2.0	False
paper we propose	0.00157794179714	0.0000000000	3.16992500144	False
divergence and hilbert	0.00197937838819	0.0000000000	1.58496250072	False
distance from that access	0.0	0.0000000000	2.0	False
average and variance	0.00238081497925	0.0000000000	1.58496250072	False
philadelphia	0.000330690847756	0.0000000000	0.0	False
seventh international conference	0.00238081497925	0.0000000000	1.58496250072	False
object	6.30664537172e-05	0.0000000000	0.0	False
developed around user	0.00238081497925	0.0000000000	1.58496250072	False
eliminates	0.00031389328463	0.0000000000	0.0	False
profit or commercial	0.00117650520608	0.0000000000	1.58496250072	False
kpper	0.0	0.0000000000	0.0	False
enabled mobile	0.00116303535734	0.0000000000	1.0	False
power consumption on mobile	0.0	0.0000000000	6.0	False
evaluated based on estimation	0.0	0.0000000000	2.0	False
effect of partial	0.00238081497925	0.0000000000	0.0	False
tse	0.000659792796064	0.0000000000	0.0	False
verification keywords indoor localization	0.0	0.0000000000	2.0	False
information that the inquirer	0.0	0.0000000000	2.0	False
metal	0.000270815378971	0.0000000000	0.0	False
respect to distance	0.00157794179714	0.0000000000	1.58496250072	False
points	0.000115164590007	0.0000000000	0.0	False
room where the user	0.0	0.0000000000	2.0	False
systems can be divided	0.0	0.0000000000	2.0	False
target device was relocated	0.0	0.0000000000	2.0	False
method is a fingerprint-based	0.0	0.0000000000	2.0	False
inquirers increases	0.00158720998617	0.0000000000	1.0	False
users at a room	0.0	0.0000000000	2.0	False
mahtab	0.000659792796064	0.0000000000	0.0	False
provided by the target	0.0	0.0000000000	2.0	False
random	0.000150322269112	0.0000000000	0.0	False
telematica instituut	0.00317441997233	0.0000000000	2.0	False
method that relies	0.00238081497925	0.0000000000	1.58496250072	False
radio	9.41234112811e-05	0.5555555556	0.0	False
solutions	0.000214488726905	0.0000000000	0.0	False
keywords	0.000246652610061	0.0000000000	0.0	False
exploits	0.000235618167235	0.0000000000	0.0	False
terms of power consumption	0.0	0.0000000000	2.0	False
modified version	0.00105196119809	0.0000000000	1.0	False
colleague radar	0.00158720998617	0.0000000000	2.0	False
finally	7.66991887006e-05	0.0000000000	0.0	False
cellular phone	0.0	0.0000000000	1.0	False
frequency hop	0.00158720998617	0.0000000000	1.0	False
assume independence	0.00158720998617	0.0000000000	1.0	False
device using information	0.00238081497925	0.0000000000	1.58496250072	False
freeband awareness project	0.00238081497925	0.0000000000	1.58496250072	False
topological	0.000330690847756	0.0000000000	0.0	False
localization system	0.000329257654885	0.0000000000	3.0	False
propagation using accurate indoor	0.0	0.0000000000	2.0	False
room fingerprints	0.00263917118426	0.0000000000	2.0	False
bluetooth based solution	0.00238081497925	0.0000000000	3.16992500144	False
low power consumption	0.00434612424047	0.0000000000	4.75488750216	False
rooms all with dongles	0.0	0.0000000000	2.0	False
oct	0.000298441024462	0.0000000000	0.0	False
solutions are based	0.00197937838819	0.0000000000	1.58496250072	False
bluetooth access points	0.00395875677639	0.0000000000	3.16992500144	False
due to several important	0.0	0.0000000000	2.0	False
cheng	0.0008358933263	0.0000000000	0.0	False
localizing	0.000270815378971	0.0000000000	0.0	False
data collected	0.000698180992733	0.0000000000	1.0	False
yunye	0.000659792796064	0.0000000000	0.0	False
wireless broadband wireless	0.00238081497925	0.0000000000	1.58496250072	False
fingerprint detection	0.00317441997233	0.0000000000	2.0	False
homogeneity	0.000793604993084	0.0000000000	0.0	False
publish contextual	0.00158720998617	0.0000000000	1.0	False
reference devices	0.00791751355277	0.3296703297	6.0	False
test room every hour	0.0	0.0000000000	2.0	False
provide also the rss	0.0	0.0000000000	2.0	False
impose low	0.00317441997233	0.0000000000	2.0	False
fingerprints were obtained	0.00238081497925	0.0000000000	1.58496250072	False
training data was excluded	0.0	0.0000000000	2.0	False
doing location	0.0	0.0000000000	1.0	False
obtained using dedicated reference	0.0	0.0000000000	2.0	False
acknowledgments	0.000330690847756	0.0000000000	0.0	False
send the results	0.00238081497925	0.0000000000	1.58496250072	False
architecture	0.000493886482327	0.0000000000	0.0	False
metric for location estimation	0.0	0.0000000000	2.0	False
connected to remote pcs	0.0	0.0000000000	2.0	False
inflicts low power	0.00238081497925	0.0000000000	0.0	False
outdoor environments global	0.00238081497925	0.0000000000	1.58496250072	False
bluetooth context-sources	0.00158720998617	0.0000000000	1.0	False
walls between the rooms	0.0	0.0000000000	2.0	False
reference	0.000704736774679	0.3260869565	0.0	False
guided us to adopt	0.0	0.0000000000	2.0	False
result in optimum entropy	0.0	0.0000000000	2.0	False
achieves	0.000516712410013	0.0000000000	0.0	False
sensors installed	0.00158720998617	0.0000000000	1.0	False
detection	0.00042897745381	0.3030303030	0.0	False
generally shut	0.00158720998617	0.0000000000	1.0	False
users requesting a users	0.0	0.0000000000	2.0	False
maarten wegdam	0.00158720998617	0.0000000000	1.0	False
parameters of radio signals	0.0	0.0000000000	2.0	False
observed	0.000216141455149	0.0000000000	0.0	False
subject	0.000235618167235	0.0000000000	0.0	False
estimate movement	0.00158720998617	0.0000000000	1.0	False
distributed for profit	0.00117650520608	0.0000000000	1.58496250072	False
bluetooth rss	0.00263917118426	0.0000000000	2.0	False
dead reckoning	0.000661381695512	0.0000000000	1.0	False
based on estimation	0.00238081497925	0.0000000000	1.58496250072	False
out some experiments	0.00238081497925	0.0000000000	1.58496250072	False
m=1	0.000793604993084	0.0000000000	0.0	False
irr	0.00872276518003	0.2316602317	0.0	False
class and type	0.00238081497925	0.0000000000	1.58496250072	False
keywords indoor localization	0.00238081497925	0.0000000000	0.0	False
estimate is room-k	0.00238081497925	0.0000000000	1.58496250072	False
upgraded	0.000659792796064	0.0000000000	0.0	False
web	0.000284134466131	0.0000000000	0.0	False
work that bases	0.00238081497925	0.0000000000	1.58496250072	False
acm international conference	0.000941679853891	0.0000000000	1.58496250072	False
described in detail	0.0	0.0000000000	1.58496250072	False
addition to training	0.00238081497925	0.0000000000	1.58496250072	False
approach	0.000553044730344	0.4819277108	0.0	False
terms	0.000193033185919	0.0000000000	0.0	False
list of discovered object	0.0	0.0000000000	2.0	False
fingerprint-based localization	0.00131958559213	0.0000000000	1.0	False
weak	0.000284134466131	0.0000000000	0.0	False
fingerprint locations	0.00116303535734	0.0000000000	1.0	False
rooms with full	0.00714244493775	0.0000000000	4.75488750216	False
dongle coverage	0.00317441997233	0.0000000000	2.0	False
hilbert space embedding	0.00197937838819	0.0000000000	1.58496250072	False
slightly lower	0.00131958559213	0.0000000000	1.0	False
ieee pervasive	0.000627786569261	0.0000000000	1.0	False
received	3.30201441846e-05	0.0000000000	0.0	False
based localization solution	0.00238081497925	0.0000000000	1.58496250072	False
determine location fingerprints	0.00238081497925	0.0000000000	1.58496250072	False
bray	0.000793604993084	0.0000000000	0.0	False
uncertainty	0.000215278299347	0.0000000000	0.0	False
entire office building	0.00197937838819	0.0000000000	1.58496250072	False
accuracy characterization for metropolitan-scale	0.0	0.0000000000	2.0	False
fingerprints of the reference	0.0	0.0000000000	2.0	False
connection is generally	0.00238081497925	0.0000000000	1.58496250072	False
faces	0.00041794666315	0.0000000000	0.0	False
variance	0.000493305220122	0.0000000000	0.0	False
contribution	0.00031389328463	0.0000000000	0.0	False
reference device of room	0.0	0.0000000000	2.0	False
frequency of inquiries	0.00238081497925	0.0000000000	1.58496250072	False
pre	0.0	0.0000000000	0.0	False
phones in terms	0.00238081497925	0.0000000000	1.58496250072	False
granularity	0.000225180479731	0.0000000000	0.0	False
two bluetooth devices	0.0	0.0000000000	1.58496250072	False
packets and the discoverable	0.0	0.0000000000	2.0	False
2nd	0.000270815378971	0.0000000000	0.0	False
tests in room-1	0.00238081497925	0.0000000000	1.58496250072	False
device class and type	0.0	0.0000000000	2.0	False
ladd a.m	0.0	0.0000000000	1.0	False
deviation or distortion	0.00238081497925	0.0000000000	1.58496250072	False
san	0.00031389328463	0.0000000000	0.0	False
conference	0.000217940129486	0.5263157895	0.0	False
location fingerprint detection location	0.0	0.0000000000	2.0	False
methods for training	0.00238081497925	0.0000000000	1.58496250072	False
remote machines run so-called	0.0	0.0000000000	2.0	False
correct location	0.000784336804052	0.0000000000	0.0	False
room irr fingerprints	0.00238081497925	0.0000000000	1.58496250072	False
object device	0.00158720998617	0.0000000000	2.0	False
location	0.000733217257716	0.3562340967	0.0	False
indications are shown	0.00238081497925	0.0000000000	0.0	False
detected the reference	0.00238081497925	0.0000000000	1.58496250072	False
upgrade to mobile algorithms	0.0	0.0000000000	2.0	False
density of bluetooth cells	0.0	0.0000000000	2.0	False
resulting from an imprecise	0.0	0.0000000000	2.0	False
wireless signals	0.000965805386772	0.0000000000	1.0	False
inquiry frequency	0.00158720998617	0.0000000000	1.0	False
cmf is a publish-subscribe	0.0	0.0000000000	2.0	False
room across the hall	0.0	0.0000000000	6.0	False
access points	0.000548012727808	0.0000000000	1.0	False
connectivity between bluetooth devices	0.0	0.0000000000	2.0	False
involves devising	0.00158720998617	0.0000000000	1.0	False
robotics-based	0.000659792796064	0.0000000000	0.0	False
chawathe	0.000482902693386	0.0000000000	0.0	False
dongles used to record	0.0	0.0000000000	2.0	False
maintain devices in discoverable	0.0	0.0000000000	2.0	False
straight line	0.000661381695512	0.0000000000	1.0	False
radar that locates	0.0	0.0000000000	1.58496250072	False
emergence of gpscapable mobile	0.0	0.0000000000	2.0	False
future research	0.000541630757943	0.0000000000	1.0	False
cross-referencing	0.000793604993084	0.0000000000	0.0	False
calculated using the kullback-leibler	0.0	0.0000000000	2.0	False
study	8.6353710047e-05	0.0000000000	0.0	False
gpscapable	0.000793604993084	0.0000000000	0.0	False
successful and widely	0.00238081497925	0.0000000000	1.58496250072	False
